species,node_i,node_j,profile_corr
C. elegans,ASHL,RMDVL,-0.8998556642398756
C. elegans,ASHL,RMDVR,-0.232971896168349
C. elegans,ASHL,RMED,0.2787469271140351
C. elegans,ASHL,RMEL,-0.05385587546374074
C. elegans,ASHL,RMER,-0.38738965114279333
C. elegans,ASHL,RMEV,-0.14263293924855638
C. elegans,ASHL,RMGL,0.18824257368338082
C. elegans,ASHL,SAADL,-0.4371984558198269
C. elegans,ASHL,SAADR,0.5455305200137627
C. elegans,ASHL,SAAVL,0.7763117838901545
C. elegans,ASHL,SAAVR,0.12957416874279165
C. elegans,ASHL,SMBVR,0.6341603668406752
C. elegans,ASHL,SMDDL,-0.4408575581179187
C. elegans,ASHL,SMDDR,-0.07216699953653143
C. elegans,ASHL,SMDVL,-0.03693138183248578
C. elegans,ASHL,SMDVR,0.7365960935110818
C. elegans,ASHL,URADL,-0.1757799824300305
C. elegans,ASHL,URADR,0.1567497294758783
C. elegans,ASHL,URAVL,-0.21083336664475436
C. elegans,ASHL,URAVR,0.286676056822931
C. elegans,ASHL,URBL,-0.524744696724392
C. elegans,ASHL,URBR,0.29734384182547796
C. elegans,ASHL,URXL,-0.8491615460706997
C. elegans,ASHL,URXR,-0.7747514618856154
C. elegans,ASHL,URYDL,-0.6128420013929078
C. elegans,ASHL,URYDR,-0.2425457114358146
C. elegans,ASHL,URYVL,-0.38596630879605015
C. elegans,ASHL,URYVR,-0.6086617555100597
C. elegans,ASIL,ASIR,0.8087141034485416
C. elegans,ASIL,ASKL,0.9098030097975517
C. elegans,ASIL,ASKR,0.7526957205823501
C. elegans,ASIL,AUAL,-0.1107060407626536
C. elegans,ASIL,AUAR,0.33069822772791396
C. elegans,ASIL,AVAL,-0.09792805198201199
C. elegans,ASIL,AVAR,-0.12344171499332628
C. elegans,ASIL,AVBL,-0.14673261131840976
C. elegans,ASIL,AVBR,-0.084126789078915
C. elegans,ASIL,AVDL,-0.08866239015730647
C. elegans,ASIL,AVDR,-0.06534965760033297
C. elegans,ASIL,AVEL,-0.35452556383290224
C. elegans,ASIL,AVER,-0.09919365448922546
C. elegans,ASIL,AVHL,0.18760712648654748
C. elegans,ASIL,AVJL,-0.22833497605995234
C. elegans,ASIL,AVJR,-0.18268693639456712
C. elegans,ASIL,AVKL,0.883882420455443
C. elegans,ASIL,AVKR,0.7850604703374952
C. elegans,ASIL,AVL,0.6987292130065279
C. elegans,ASIL,AWAL,0.56659373084364
C. elegans,ASIL,AWAR,0.4504959056425087
C. elegans,ASIL,AWBL,0.8446491000651628
C. elegans,ASIL,AWBR,0.07763394894474193
C. elegans,ASIL,AWCL,0.9333343148719329
C. elegans,ASIL,AWCR,0.67847100257487
C. elegans,ASIL,BAGL,-0.031011750460715463
C. elegans,ASIL,CEPDL,-0.528140526239998
C. elegans,ASIL,CEPDR,-0.17843605017183833
C. elegans,ASIL,CEPVL,-0.9547215130472212
C. elegans,ASIL,CEPVR,-0.3683704730105367
C. elegans,ASIL,FLPL,0.21631830980691832
C. elegans,ASIL,FLPR,-0.07453840704101375
C. elegans,ASIL,IL1DL,-0.8917086257541434
C. elegans,ASIL,IL1DR,-0.7674616936980154
C. elegans,ASIL,IL1L,-0.48020556263153796
C. elegans,ASIL,IL1R,-0.3068317139553473
C. elegans,ASIL,IL1VL,0.08413750937412906
C. elegans,ASIL,IL1VR,-0.0752295394964415
C. elegans,ASIL,IL2DL,0.4510068749709905
C. elegans,ASIL,IL2DR,0.3654784144913754
C. elegans,ASIL,IL2L,0.17571654152569055
C. elegans,ASIL,IL2R,0.7172267106693055
C. elegans,ASIL,IL2VL,0.13218571610811533
C. elegans,ASIL,IL2VR,0.5333899937373311
C. elegans,ASIL,OLLL,-0.45466972349621926
C. elegans,ASIL,OLLR,-0.48635618892349264
C. elegans,ASIL,OLQDL,-0.25163839189057263
C. elegans,ASIL,OLQDR,-0.5123608145738614
C. elegans,ASIL,OLQVL,-0.11277328653690508
C. elegans,ASIL,OLQVR,-0.4410471532591621
C. elegans,ASIL,RIAL,0.10039708405483275
C. elegans,ASIL,RIAR,0.1300766469070007
C. elegans,ASIL,RIBL,-0.12633917634815306
C. elegans,ASIL,RIBR,0.13465933067422786
C. elegans,ASIL,RICL,0.39258911512518024
C. elegans,ASIL,RICR,0.190000322268171
C. elegans,ASIL,RID,0.019374999243120864
C. elegans,ASIL,RIH,0.4965017341574471
C. elegans,ASIL,RIML,0.1061913762602021
C. elegans,ASIL,RIMR,0.2363679291783097
C. elegans,ASIL,RIR,0.9496705512066467
C. elegans,ASIL,RIS,-0.04819175040046141
C. elegans,ASIL,RIVL,0.2547691343001012
C. elegans,ASIL,RIVR,0.21563014718773443
C. elegans,ASIL,RMDDL,-0.5739548073592812
C. elegans,ASIL,RMDDR,-0.06484518731834156
C. elegans,ASIL,RMDL,-0.1501136092469193
C. elegans,ASIL,RMDR,-0.48741542451010084
C. elegans,ASIL,RMDVL,-0.8600933259906671
C. elegans,ASIL,RMDVR,-0.3398310671802375
C. elegans,ASIL,RMED,-0.0028493816002786794
C. elegans,ASIL,RMEL,0.0014958290518718054
C. elegans,ASIL,RMER,-0.35787108737567147
C. elegans,ASIL,RMEV,-0.3093347248121368
C. elegans,ASIL,RMGL,0.25693131874007646
C. elegans,ASIL,SAADL,0.004911474366168257
C. elegans,ASIL,SAADR,0.8587854008129768
C. elegans,ASIL,SAAVL,0.9598105359438486
C. elegans,ASIL,SAAVR,0.525238347304341
C. elegans,ASIL,SMBVR,0.6848951260501274
C. elegans,ASIL,SMDDL,-0.08407307135486523
C. elegans,ASIL,SMDDR,-0.3650897981658085
C. elegans,ASIL,SMDVL,-0.07525116764391725
C. elegans,ASIL,SMDVR,0.6578130007988857
C. elegans,ASIL,URADL,-0.20211444856842278
C. elegans,ASIL,URADR,0.09492895516092133
C. elegans,ASIL,URAVL,-0.02220949897014812
C. elegans,ASIL,URAVR,0.4011356175456578
C. elegans,ASIL,URBL,-0.8265424365841758
C. elegans,ASIL,URBR,-0.08660106523238328
C. elegans,ASIL,URXL,-0.8108785112567275
C. elegans,ASIL,URXR,-0.6857517915993255
C. elegans,ASIL,URYDL,-0.6745685096998763
C. elegans,ASIL,URYDR,-0.6452753766570234
C. elegans,ASIL,URYVL,-0.3755811842316707
C. elegans,ASIL,URYVR,-0.6351944093764603
C. elegans,ASIR,ASKL,0.693604062846559
C. elegans,ASIR,ASKR,0.8157127963593571
C. elegans,ASIR,AUAL,0.3968120243853982
C. elegans,ASIR,AUAR,0.47741569613430146
C. elegans,ASIR,AVAL,0.018680152093966902
C. elegans,ASIR,AVAR,0.008242364034286409
C. elegans,ASIR,AVBL,-0.2293795548794425
C. elegans,ASIR,AVBR,0.22293479581546785
C. elegans,ASIR,AVDL,0.2909804220020261
C. elegans,ASIR,AVDR,0.32262117558518405
C. elegans,ASIR,AVEL,-0.25321169390579973
C. elegans,ASIR,AVER,-0.08848944165104099
C. elegans,ASIR,AVHL,0.2708374231511813
C. elegans,ASIR,AVJL,0.20756262692974659
C. elegans,ASIR,AVJR,0.13477224442046817
C. elegans,ASIR,AVKL,0.9187553483340404
C. elegans,ASIR,AVKR,0.9879499337203805
C. elegans,ASIR,AVL,0.9849263161555565
C. elegans,ASIR,AWAL,0.7538805340221575
C. elegans,ASIR,AWAR,0.8220604904979942
C. elegans,ASIR,AWBL,0.9832172845077497
C. elegans,ASIR,AWBR,0.33143704855275324
C. elegans,ASIR,AWCL,0.9476147895562247
C. elegans,ASIR,AWCR,0.713016443176713
C. elegans,ASIR,BAGL,-0.2097586533432222
C. elegans,ASIR,CEPDL,-0.6088380891545709
C. elegans,ASIR,CEPDR,0.006330564949757341
C. elegans,ASIR,CEPVL,-0.8031602412416414
C. elegans,ASIR,CEPVR,-0.3646055285231058
C. elegans,ASIR,FLPL,0.18891377469983425
C. elegans,ASIR,FLPR,0.26585801770519674
C. elegans,ASIR,IL1DL,-0.9367180400033958
C. elegans,ASIR,IL1DR,-0.9645735453515688
C. elegans,ASIR,IL1L,-0.9032920638860313
C. elegans,ASIR,IL1R,-0.5277876895005118
C. elegans,ASIR,IL1VL,-0.23810946042080774
C. elegans,ASIR,IL1VR,-0.3870817609929521
C. elegans,ASIR,IL2DL,0.49204132251124777
C. elegans,ASIR,IL2DR,0.6579688372616791
C. elegans,ASIR,IL2L,0.316389972730417
C. elegans,ASIR,IL2R,0.9752919243395796
C. elegans,ASIR,IL2VL,0.3192540590769052
C. elegans,ASIR,IL2VR,0.622551827660634
C. elegans,ASIR,OLLL,-0.8878044408913613
C. elegans,ASIR,OLLR,-0.907225569897415
C. elegans,ASIR,OLQDL,-0.7461411703627662
C. elegans,ASIR,OLQDR,-0.9031618798874222
C. elegans,ASIR,OLQVL,-0.6578570005524933
C. elegans,ASIR,OLQVR,-0.8843006947992856
C. elegans,ASIR,RIAL,0.22875652607881886
C. elegans,ASIR,RIAR,0.4250136063677249
C. elegans,ASIR,RIBL,-0.24208240095603178
C. elegans,ASIR,RIBR,-0.04245590155483944
C. elegans,ASIR,RICL,0.8535306773202256
C. elegans,ASIR,RICR,0.6327534192403244
C. elegans,ASIR,RID,0.0064272106267028555
C. elegans,ASIR,RIH,-0.10791812410089688
C. elegans,ASIR,RIML,0.09142773685993698
C. elegans,ASIR,RIMR,0.16616766001485078
C. elegans,ASIR,RIR,0.5882834081052272
C. elegans,ASIR,RIS,-0.496345900510497
C. elegans,ASIR,RIVL,-0.3226868061822612
C. elegans,ASIR,RIVR,-0.36408765904945933
C. elegans,ASIR,RMDDL,0.01092444757512081
C. elegans,ASIR,RMDDR,0.34362244906130673
C. elegans,ASIR,RMDL,-0.6424390312272847
C. elegans,ASIR,RMDR,-0.8710753092839914
C. elegans,ASIR,RMDVL,-0.4111525631060263
C. elegans,ASIR,RMDVR,-0.02554282982632584
C. elegans,ASIR,RMED,-0.5722986268288349
C. elegans,ASIR,RMEL,-0.288040377678099
C. elegans,ASIR,RMER,-0.5413429576460417
C. elegans,ASIR,RMEV,-0.7085962535574852
C. elegans,ASIR,RMGL,0.5891447946377525
C. elegans,ASIR,SAADL,0.4248201867294328
C. elegans,ASIR,SAADR,0.9688144102264709
C. elegans,ASIR,SAAVL,0.937736408947598
C. elegans,ASIR,SAAVR,0.9169410822269448
C. elegans,ASIR,SMBVR,0.27675982772088176
C. elegans,ASIR,SMDDL,0.1212923287891908
C. elegans,ASIR,SMDDR,-0.8227671647936333
C. elegans,ASIR,SMDVL,-0.4417559807781685
C. elegans,ASIR,SMDVR,0.13837786972870011
C. elegans,ASIR,URADL,0.17428332859522344
C. elegans,ASIR,URADR,0.34497242512696247
C. elegans,ASIR,URAVL,0.501005724932489
C. elegans,ASIR,URAVR,0.7170994685768645
C. elegans,ASIR,URBL,-0.7951186476813015
C. elegans,ASIR,URBR,-0.2803056658640551
C. elegans,ASIR,URXL,-0.7058503607167969
C. elegans,ASIR,URXR,-0.16256446274899783
C. elegans,ASIR,URYDL,-0.7946393821174778
C. elegans,ASIR,URYDR,-0.8297125112080755
C. elegans,ASIR,URYVL,-0.573440258058046
C. elegans,ASIR,URYVR,-0.20241530525634638
C. elegans,ASKL,ASKR,0.8870435551493963
C. elegans,ASKL,AUAL,-0.38542884077930845
C. elegans,ASKL,AUAR,-0.08185689989511397
C. elegans,ASKL,AVAL,-0.5021342011708296
C. elegans,ASKL,AVAR,-0.5241408392493556
C. elegans,ASKL,AVBL,-0.5169936059077995
C. elegans,ASKL,AVBR,-0.4656132384224061
C. elegans,ASKL,AVDL,0.1949271642377161
C. elegans,ASKL,AVDR,0.20832716844700627
C. elegans,ASKL,AVEL,-0.7081705950203245
C. elegans,ASKL,AVER,-0.4959844591462039
C. elegans,ASKL,AVHL,0.5490852179959376
C. elegans,ASKL,AVJL,0.03445587792197302
C. elegans,ASKL,AVJR,0.15005791790548845
C. elegans,ASKL,AVKL,0.6509816664149266
C. elegans,ASKL,AVKR,0.6086920309604297
C. elegans,ASKL,AVL,0.5650261153135019
C. elegans,ASKL,AWAL,0.21254026531744985
C. elegans,ASKL,AWAR,0.5329518742088055
C. elegans,ASKL,AWBL,0.7980550292289774
C. elegans,ASKL,AWBR,0.4001734984228503
C. elegans,ASKL,AWCL,0.885499141722255
C. elegans,ASKL,AWCR,0.8750011464730213
C. elegans,ASKL,BAGL,-0.3936299589281043
C. elegans,ASKL,CEPDL,-0.13500955756493482
C. elegans,ASKL,CEPDR,0.20767870794105092
C. elegans,ASKL,CEPVL,-0.7451350613362615
C. elegans,ASKL,CEPVR,0.05020180645160322
C. elegans,ASKL,FLPL,0.5941089728670239
C. elegans,ASKL,FLPR,0.2312771574280239
C. elegans,ASKL,IL1DL,-0.6764394902840701
C. elegans,ASKL,IL1DR,-0.7638157641035548
C. elegans,ASKL,IL1L,-0.35179918627632034
C. elegans,ASKL,IL1R,-0.5821370645170595
C. elegans,ASKL,IL1VL,0.4612256140086619
C. elegans,ASKL,IL1VR,-0.36744974549713666
C. elegans,ASKL,IL2DL,0.7487863451876747
C. elegans,ASKL,IL2DR,0.5735789025353013
C. elegans,ASKL,IL2L,0.522406508777317
C. elegans,ASKL,IL2R,0.679772335280926
C. elegans,ASKL,IL2VL,0.4717649236034717
C. elegans,ASKL,IL2VR,0.7812216930345584
C. elegans,ASKL,OLLL,-0.39393966870596464
C. elegans,ASKL,OLLR,-0.37511794930043524
C. elegans,ASKL,OLQDL,-0.2824160935588659
C. elegans,ASKL,OLQDR,-0.3180518123141155
C. elegans,ASKL,OLQVL,-0.13300784744337482
C. elegans,ASKL,OLQVR,-0.3249689410617282
C. elegans,ASKL,RIAL,0.46695208364180946
C. elegans,ASKL,RIAR,0.4183139203584691
C. elegans,ASKL,RIBL,-0.49158845854958655
C. elegans,ASKL,RIBR,-0.2502219597308262
C. elegans,ASKL,RICL,0.34253962022885437
C. elegans,ASKL,RICR,0.3385586350974185
C. elegans,ASKL,RID,-0.3899214955529815
C. elegans,ASKL,RIH,0.49016796106258
C. elegans,ASKL,RIML,-0.31053575715021986
C. elegans,ASKL,RIMR,-0.17874522952825653
C. elegans,ASKL,RIR,0.9141262096852582
C. elegans,ASKL,RIS,-0.2443964280504375
C. elegans,ASKL,RIVL,0.15047960815117084
C. elegans,ASKL,RIVR,0.12290396778715865
C. elegans,ASKL,RMDDL,-0.6352363618193922
C. elegans,ASKL,RMDDR,0.19380740213739012
C. elegans,ASKL,RMDL,-0.25256935063854125
C. elegans,ASKL,RMDR,-0.25281240752722156
C. elegans,ASKL,RMDVL,-0.7507159915743478
C. elegans,ASKL,RMDVR,0.0036638390389033106
C. elegans,ASKL,RMED,-0.034044062362418394
C. elegans,ASKL,RMEL,-0.3193447345913316
C. elegans,ASKL,RMER,-0.6340927148508111
C. elegans,ASKL,RMEV,-0.4483046287152303
C. elegans,ASKL,RMGL,0.48025858770490343
C. elegans,ASKL,SAADL,-0.3324172130573088
C. elegans,ASKL,SAADR,0.6611614482024541
C. elegans,ASKL,SAAVL,0.8772315332022212
C. elegans,ASKL,SAAVR,0.3545655705924625
C. elegans,ASKL,SMBVR,0.4296694016194487
C. elegans,ASKL,SMDDL,-0.48508717257269196
C. elegans,ASKL,SMDDR,-0.3700003867912903
C. elegans,ASKL,SMDVL,-0.3320304386310252
C. elegans,ASKL,SMDVR,0.505133516612709
C. elegans,ASKL,URADL,0.09929254615723702
C. elegans,ASKL,URADR,0.4154363404881541
C. elegans,ASKL,URAVL,0.10875338960770937
C. elegans,ASKL,URAVR,0.5734935376591944
C. elegans,ASKL,URBL,-0.5239574112886543
C. elegans,ASKL,URBR,0.3269809675438967
C. elegans,ASKL,URXL,-0.9683275935952823
C. elegans,ASKL,URXR,-0.5520867638917926
C. elegans,ASKL,URYDL,-0.8305468617959333
C. elegans,ASKL,URYDR,-0.3220636008612285
C. elegans,ASKL,URYVL,-0.6380917511096422
C. elegans,ASKL,URYVR,-0.38586121616733393
C. elegans,ASKR,AUAL,-0.09919512003405595
C. elegans,ASKR,AUAR,-0.11155756108156538
C. elegans,ASKR,AVAL,-0.5611036216449246
C. elegans,ASKR,AVAR,-0.5708753613807304
C. elegans,ASKR,AVBL,-0.7170270036190476
C. elegans,ASKR,AVBR,-0.37054043709629114
C. elegans,ASKR,AVDL,0.5855262234090655
C. elegans,ASKR,AVDR,0.6022152396634537
C. elegans,ASKR,AVEL,-0.7661222773571391
C. elegans,ASKR,AVER,-0.6332326241648194
C. elegans,ASKR,AVHL,0.7472773497395383
C. elegans,ASKR,AVJL,0.4575106147784881
C. elegans,ASKR,AVJR,0.5088533561289692
C. elegans,ASKR,AVKL,0.6126558890245039
C. elegans,ASKR,AVKR,0.7170355932255533
C. elegans,ASKR,AVL,0.7505696049229321
C. elegans,ASKR,AWAL,0.2400710942886747
C. elegans,ASKR,AWAR,0.8564148230624672
C. elegans,ASKR,AWBL,0.9053970532123997
C. elegans,ASKR,AWBR,0.7122724655132447
C. elegans,ASKR,AWCL,0.8993346236546259
C. elegans,ASKR,AWCR,0.9870483016593499
C. elegans,ASKR,BAGL,-0.6618365637704563
C. elegans,ASKR,CEPDL,-0.06614468221897442
C. elegans,ASKR,CEPDR,0.4844378917164178
C. elegans,ASKR,CEPVL,-0.5742928471735754
C. elegans,ASKR,CEPVR,0.1962548006265312
C. elegans,ASKR,FLPL,0.714268631172355
C. elegans,ASKR,FLPR,0.6002166201710086
C. elegans,ASKR,IL1DL,-0.6523958961208675
C. elegans,ASKR,IL1DR,-0.9297337175362009
C. elegans,ASKR,IL1L,-0.6391340629040266
C. elegans,ASKR,IL1R,-0.857038317639548
C. elegans,ASKR,IL1VL,0.35296052488408436
C. elegans,ASKR,IL1VR,-0.7129079477899635
C. elegans,ASKR,IL2DL,0.89743147370236
C. elegans,ASKR,IL2DR,0.880146178639108
C. elegans,ASKR,IL2L,0.75889787016687
C. elegans,ASKR,IL2R,0.8789739618802985
C. elegans,ASKR,IL2VL,0.7402004076426113
C. elegans,ASKR,IL2VR,0.9503909627868673
C. elegans,ASKR,OLLL,-0.7128385682061115
C. elegans,ASKR,OLLR,-0.6670910863973936
C. elegans,ASKR,OLQDL,-0.6768610973538057
C. elegans,ASKR,OLQDR,-0.5576132852837721
C. elegans,ASKR,OLQVL,-0.5592934852662912
C. elegans,ASKR,OLQVR,-0.6313193213717205
C. elegans,ASKR,RIAL,0.6995768964312656
C. elegans,ASKR,RIAR,0.7505944971349577
C. elegans,ASKR,RIBL,-0.7146621440607619
C. elegans,ASKR,RIBR,-0.5216360183271981
C. elegans,ASKR,RICL,0.6852012049985297
C. elegans,ASKR,RICR,0.7346548480148848
C. elegans,ASKR,RID,-0.5471940576743147
C. elegans,ASKR,RIH,0.036742655146698416
C. elegans,ASKR,RIML,-0.4700005715528003
C. elegans,ASKR,RIMR,-0.3771736125907072
C. elegans,ASKR,RIR,0.6456780928839574
C. elegans,ASKR,RIS,-0.6587566026044954
C. elegans,ASKR,RIVL,-0.32294327592139355
C. elegans,ASKR,RIVR,-0.3489187496750902
C. elegans,ASKR,RMDDL,-0.22283542350214633
C. elegans,ASKR,RMDDR,0.5979442383415882
C. elegans,ASKR,RMDL,-0.66903664598117
C. elegans,ASKR,RMDR,-0.4718267778128394
C. elegans,ASKR,RMDVL,-0.38676219033962334
C. elegans,ASKR,RMDVR,0.3605176017028052
C. elegans,ASKR,RMED,-0.48052831106035254
C. elegans,ASKR,RMEL,-0.6564242394520523
C. elegans,ASKR,RMER,-0.8817848890115599
C. elegans,ASKR,RMEV,-0.8102855721661795
C. elegans,ASKR,RMGL,0.8203307781542458
C. elegans,ASKR,SAADL,-0.13323751661327604
C. elegans,ASKR,SAADR,0.692463404523883
C. elegans,ASKR,SAAVL,0.8513126539134734
C. elegans,ASKR,SAAVR,0.6036297967922596
C. elegans,ASKR,SMBVR,0.040440992494055215
C. elegans,ASKR,SMDDL,-0.4747782203318426
C. elegans,ASKR,SMDDR,-0.7294186634938195
C. elegans,ASKR,SMDVL,-0.7064554202178855
C. elegans,ASKR,SMDVR,0.0672962483402001
C. elegans,ASKR,URADL,0.4913907889705286
C. elegans,ASKR,URADR,0.7243027203440447
C. elegans,ASKR,URAVL,0.5553909925852945
C. elegans,ASKR,URAVR,0.8858634796300378
C. elegans,ASKR,URBL,-0.4085655937578412
C. elegans,ASKR,URBR,0.32642803614018223
C. elegans,ASKR,URXL,-0.9624691730881191
C. elegans,ASKR,URXR,-0.11885286400437908
C. elegans,ASKR,URYDL,-0.993222560846648
C. elegans,ASKR,URYDR,-0.3602563200455281
C. elegans,ASKR,URYVL,-0.8922103899248754
C. elegans,ASKR,URYVR,0.021146996381858903
C. elegans,AUAL,AUAR,0.7403074608204961
C. elegans,AUAL,AVAL,0.6895008260863992
C. elegans,AUAL,AVAR,0.7033542965017248
C. elegans,AUAL,AVBL,0.3961313173431424
C. elegans,AUAL,AVBR,0.8953297216497044
C. elegans,AUAL,AVDL,0.08824822161048702
C. elegans,AUAL,AVDR,0.11207544047282703
C. elegans,AUAL,AVEL,0.6010127674285114
C. elegans,AUAL,AVER,0.5480346016467672
C. elegans,AUAL,AVHL,-0.383352587543905
C. elegans,AUAL,AVJL,0.18542556030113044
C. elegans,AUAL,AVJR,-0.055723270338748236
C. elegans,AUAL,AVKL,0.3619331803292276
C. elegans,AUAL,AVKR,0.4937299317697368
C. elegans,AUAL,AVL,0.539147959705585
C. elegans,AUAL,AWAL,0.7129442168021907
C. elegans,AUAL,AWAR,0.35226923563968776
C. elegans,AUAL,AWBL,0.2391318957164814
C. elegans,AUAL,AWBR,-0.11965409382369081
C. elegans,AUAL,AWCL,0.08697877601567217
C. elegans,AUAL,AWCR,-0.21879295805960927
C. elegans,AUAL,BAGL,0.26712018186634245
C. elegans,AUAL,CEPDL,-0.6331555191013216
C. elegans,AUAL,CEPDR,-0.29240406354413667
C. elegans,AUAL,CEPVL,-0.09942432853908668
C. elegans,AUAL,CEPVR,-0.5618236375901425
C. elegans,AUAL,FLPL,-0.5425412431431601
C. elegans,AUAL,FLPR,0.009622112658738986
C. elegans,AUAL,IL1DL,-0.35077093801540504
C. elegans,AUAL,IL1DR,-0.25347562003407426
C. elegans,AUAL,IL1L,-0.7008151547997936
C. elegans,AUAL,IL1R,0.09554981201541703
C. elegans,AUAL,IL1VL,-0.9082459046237659
C. elegans,AUAL,IL1VR,0.006711638617691746
C. elegans,AUAL,IL2DL,-0.34846992282568684
C. elegans,AUAL,IL2DR,0.08419748352679048
C. elegans,AUAL,IL2L,-0.2921611589522702
C. elegans,AUAL,IL2R,0.3744875072098732
C. elegans,AUAL,IL2VL,-0.2252002663800378
C. elegans,AUAL,IL2VR,-0.2209361596445917
C. elegans,AUAL,OLLL,-0.6218667661791772
C. elegans,AUAL,OLLR,-0.6749353097297193
C. elegans,AUAL,OLQDL,-0.5735748504797836
C. elegans,AUAL,OLQDR,-0.7498017354850417
C. elegans,AUAL,OLQVL,-0.6498792040254261
C. elegans,AUAL,OLQVR,-0.709019870662575
C. elegans,AUAL,RIAL,-0.3346245417274946
C. elegans,AUAL,RIAR,-0.02205781909811288
C. elegans,AUAL,RIBL,0.3483921576719464
C. elegans,AUAL,RIBR,0.3000160740298988
C. elegans,AUAL,RICL,0.6416611222805844
C. elegans,AUAL,RICR,0.35014690216559563
C. elegans,AUAL,RID,0.5361455921403045
C. elegans,AUAL,RIH,-0.7391988303447943
C. elegans,AUAL,RIML,0.5443547021196938
C. elegans,AUAL,RIMR,0.47402403722394404
C. elegans,AUAL,RIR,-0.3958283220613885
C. elegans,AUAL,RIS,-0.2918607241474991
C. elegans,AUAL,RIVL,-0.5748157209685281
C. elegans,AUAL,RIVR,-0.5934198460366308
C. elegans,AUAL,RMDDL,0.8057607556236878
C. elegans,AUAL,RMDDR,0.15778724671081262
C. elegans,AUAL,RMDL,-0.4736682132814146
C. elegans,AUAL,RMDR,-0.7951657035502804
C. elegans,AUAL,RMDVL,0.4053639347902334
C. elegans,AUAL,RMDVR,-0.07495619438927249
C. elegans,AUAL,RMED,-0.6647825681202706
C. elegans,AUAL,RMEL,0.07340796375683019
C. elegans,AUAL,RMER,0.14305581813983487
C. elegans,AUAL,RMEV,-0.3096999785375965
C. elegans,AUAL,RMGL,0.11241536091662874
C. elegans,AUAL,SAADL,0.9762893475909663
C. elegans,AUAL,SAADR,0.4075095948362548
C. elegans,AUAL,SAAVL,0.08885404175132876
C. elegans,AUAL,SAAVR,0.7191021419762029
C. elegans,AUAL,SMBVR,-0.15885802963795206
C. elegans,AUAL,SMDDL,0.7954379395548375
C. elegans,AUAL,SMDDR,-0.5633318456953479
C. elegans,AUAL,SMDVL,-0.10893579855770731
C. elegans,AUAL,SMDVR,-0.43547929421382026
C. elegans,AUAL,URADL,0.05961101054832124
C. elegans,AUAL,URADR,-0.12149201326629867
C. elegans,AUAL,URAVL,0.472684103814551
C. elegans,AUAL,URAVR,0.16173004249259368
C. elegans,AUAL,URBL,-0.3733502293831425
C. elegans,AUAL,URBR,-0.7987811883823015
C. elegans,AUAL,URXL,0.3386547174700574
C. elegans,AUAL,URXR,0.46564487919710557
C. elegans,AUAL,URYDL,0.057949156607362405
C. elegans,AUAL,URYDR,-0.6682015272474604
C. elegans,AUAL,URYVL,0.10661205089672585
C. elegans,AUAL,URYVR,0.19764833792350736
C. elegans,AUAR,AVAL,0.8841940167958519
C. elegans,AUAR,AVAR,0.8767121645201666
C. elegans,AUAR,AVBL,0.7326542265700768
C. elegans,AUAR,AVBR,0.9044426488454506
C. elegans,AUAR,AVDL,-0.4926138462042406
C. elegans,AUAR,AVDR,-0.46378412367348226
C. elegans,AUAR,AVEL,0.7184439708132898
C. elegans,AUAR,AVER,0.8313984923084483
C. elegans,AUAR,AVHL,-0.7053356767059176
C. elegans,AUAR,AVJL,-0.4572008298322757
C. elegans,AUAR,AVJR,-0.6384042499764326
C. elegans,AUAR,AVKL,0.6902974255833859
C. elegans,AUAR,AVKR,0.6075152578682267
C. elegans,AUAR,AVL,0.527570450562141
C. elegans,AUAR,AWAL,0.9372102902573275
C. elegans,AUAR,AWAR,0.0445178032062783
C. elegans,AUAR,AWBL,0.32007070165931584
C. elegans,AUAR,AWBR,-0.5854870482809942
C. elegans,AUAR,AWCL,0.2977745716893905
C. elegans,AUAR,AWCR,-0.2694638873747813
C. elegans,AUAR,BAGL,0.7066598819618823
C. elegans,AUAR,CEPDL,-0.9759388348267843
C. elegans,AUAR,CEPDR,-0.7975595851075648
C. elegans,AUAR,CEPVL,-0.5903509808746688
C. elegans,AUAR,CEPVR,-0.9684174932979435
C. elegans,AUAR,FLPL,-0.7726619178093066
C. elegans,AUAR,FLPR,-0.5508236478716404
C. elegans,AUAR,IL1DL,-0.6577284542255281
C. elegans,AUAR,IL1DR,-0.232809412968775
C. elegans,AUAR,IL1L,-0.5190503035160287
C. elegans,AUAR,IL1R,0.44912074720210027
C. elegans,AUAR,IL1VL,-0.9003021087175976
C. elegans,AUAR,IL1VR,0.5010741557566549
C. elegans,AUAR,IL2DL,-0.5300389276764633
C. elegans,AUAR,IL2DR,-0.26874336818353184
C. elegans,AUAR,IL2L,-0.6562603816764749
C. elegans,AUAR,IL2R,0.31591691845934833
C. elegans,AUAR,IL2VL,-0.6338808389395548
C. elegans,AUAR,IL2VR,-0.38980215892191805
C. elegans,AUAR,OLLL,-0.37269148050321543
C. elegans,AUAR,OLLR,-0.4828497167788379
C. elegans,AUAR,OLQDL,-0.15693671099365372
C. elegans,AUAR,OLQDR,-0.6552664399426797
C. elegans,AUAR,OLQVL,-0.16863266163647847
