species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group
Zebrafish,MOS4,-0.37865274349068145,-0.010927789368984,-0.0013298955933485,0.6574359089738935,subject-specific within-region cell-level induced sub-SC modularity Q,3961.0,138.0,1.0951872432086909,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,MOS5,-0.4673884393392151,-0.0111337572969434,-0.0012450286516079,0.5889734429425058,subject-specific within-region cell-level induced sub-SC modularity Q,10636.0,47.0,0.5609047532874618,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,IPN,0.15329733733802262,-0.0077302110973172,0.0034650955183167,,,,,-0.969161979112297,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,IO,-0.6404246192393273,-2.6879228426786134e-05,-0.0072208314739815,,,,,-1.9636097261547143,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hc,-1.9107341679654162,0.0041181054606896,7.003593975531979e-05,,,,,-0.6178835397233419,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Ra,0.23785346859651124,-0.0136903709857461,0.0109072103673495,0.6023410355877886,subject-specific within-region cell-level induced sub-SC modularity Q,770.0,47.0,-1.1131823901310216,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,T,0.01996503002924887,-0.0189931781359318,-0.00448880940704,0.629946442063102,subject-specific within-region cell-level induced sub-SC modularity Q,3577.0,56.0,1.132421148783001,subject_18,18,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,aRF,-0.5259805806170201,-0.0172838191448186,0.0001318891626198,0.683566722398081,subject-specific within-region cell-level induced sub-SC modularity Q,1162.0,76.0,0.5927476277813838,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,imRF,-0.5640649612228195,-0.0260176644951672,0.0035430632629107,0.5779322484393443,subject-specific within-region cell-level induced sub-SC modularity Q,2154.0,56.0,-0.2991364271301981,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,pRF,1.6957177657712326,-0.0180094293007557,0.0092010113008455,0.563875188120315,subject-specific within-region cell-level induced sub-SC modularity Q,4555.0,61.0,-1.2655368737636608,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,Hb,-0.008529724870691069,0.0131758857481709,-0.0004978782246833,0.5709469636276235,subject-specific within-region cell-level induced sub-SC modularity Q,395.0,61.0,5.622496304144611,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,Hi,-1.077877671503601,-0.0170367301407756,-0.0004573744575022,,,,,0.8092521924400357,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,HR,-1.2688362279236396,-0.0103868016412779,-0.0087819157132493,,,,,-0.4317488116133255,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,OG,-1.7320029921927498,-0.0012323592211549,0.0028897724094337,,,,,1.6928195213731514,subject_18,18,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OB,0.933444419202466,-3.506092575982367e-08,-4.5585324307457784e-09,0.6446124763705103,subject-specific within-region cell-level induced sub-SC modularity Q,23.0,15.0,0.3566749439387324,subject_18,18,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,OE,0.6450919457891205,,,,,,,0.0,subject_18,18,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,P,1.1246572707177753,0.0009609493785259,-0.0372832135518386,0.7629021755834704,subject-specific within-region cell-level induced sub-SC modularity Q,1061.0,137.0,0.4242549755149607,subject_18,18,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,PT,-0.051482803182015896,-0.0088043265796131,-0.0085379242343288,0.6154196848875904,subject-specific within-region cell-level induced sub-SC modularity Q,866.0,43.0,-0.8288415522050027,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,PO,0.9909825206202171,0.0080067484820118,0.0033517057375302,0.670008866807089,subject-specific within-region cell-level induced sub-SC modularity Q,1034.0,36.0,0.5601169154828681,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,PrT,-0.3043302004978352,-0.0231945293322192,-0.0033538636489673,0.434568717720066,subject-specific within-region cell-level induced sub-SC modularity Q,855.0,74.0,-0.4270381950470352,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,SP,1.7531692412530064,0.0062076087374373,-0.0367667343131638,0.649814987541019,subject-specific within-region cell-level induced sub-SC modularity Q,1084.0,58.0,1.605112022486978,subject_18,18,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,TeO,-0.33583031854638296,-0.0150799893794718,-0.0051039877183423,0.7581178055463125,subject-specific within-region cell-level induced sub-SC modularity Q,44691.0,164.0,-0.1372622300330341,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,Th,0.3371943193251787,-0.0208142146865424,-0.0005273436622652,0.778710816902269,subject-specific within-region cell-level induced sub-SC modularity Q,1354.0,83.0,-0.9403687596494008,subject_18,18,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,TL,-0.7662494392422918,-0.0479349757506916,-0.0138187556619153,0.7897621858660817,subject-specific within-region cell-level induced sub-SC modularity Q,77.0,31.0,1.6583094733721255,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TS,-0.14936846086256356,-0.011966565055276,-0.0120271370282894,0.562305951164794,subject-specific within-region cell-level induced sub-SC modularity Q,387.0,58.0,-0.5172488586964492,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,TG,-2.112893188737093,-0.0024227115644352,-0.0094630300754104,,,,,-0.5096053673607613,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,VR,-1.5337247702994623,-0.0061371249385091,-0.0037778580178121,,,,,2.4167774605197003,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,NX,-1.0467961746815664,-0.0064678810466935,0.0055359529119225,0.4104548957077315,subject-specific within-region cell-level induced sub-SC modularity Q,14201.0,6.0,-0.0865897807846739,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMON,0.35757497962289014,-0.0100668251318369,-0.002028573950515,0.3313978229731842,subject-specific within-region cell-level induced sub-SC modularity Q,14257.0,39.0,0.4359754711443172,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rCb,0.14158776976603193,-0.0170961834707093,0.0003965805874292,0.6132699851385225,subject-specific within-region cell-level induced sub-SC modularity Q,13164.0,92.0,0.1776794259132323,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS1,0.9418932331278658,-0.0115829579622008,0.007104103460063,0.2810273140176066,subject-specific within-region cell-level induced sub-SC modularity Q,66318.0,34.0,-0.6558200148462817,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS2,0.5460889309927167,-0.001553617416103,0.0102247471876378,0.6097379035069176,subject-specific within-region cell-level induced sub-SC modularity Q,1629.0,65.0,-1.368262616341577,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS3,0.9507277941756974,-0.0182509796078251,-0.0082280846695731,0.5182733696023332,subject-specific within-region cell-level induced sub-SC modularity Q,10202.0,19.0,1.2164560356783407,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS4,0.5045955749926153,-0.0108733375368089,-6.60905319473585e-05,0.6827013576827058,subject-specific within-region cell-level induced sub-SC modularity Q,4275.0,106.0,1.1106281965537492,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rMOS5,0.3460175055335126,-0.0105126893420797,-0.0047645977695566,0.304285827639999,subject-specific within-region cell-level induced sub-SC modularity Q,23675.0,56.0,1.0898453440802858,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rIPN,0.048411473645013456,-0.0079569084671741,0.0042188714951858,,,,,-0.6830955066461896,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rIO,0.9148776220231448,0.0342048824404465,-0.0016100607371327,,,,,3.3202283191284883,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHc,-2.0341022300794194,-0.0014701233331513,-0.0056092850883923,,,,,-1.2714957659647572,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rRa,0.035940887668619095,-0.0201237637248414,0.0058026772067929,0.7121861223587294,subject-specific within-region cell-level induced sub-SC modularity Q,269.0,44.0,-0.8932132158011126,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rT,0.6049629179840313,-0.0248616023613117,-0.0034319852380419,0.6183591852186933,subject-specific within-region cell-level induced sub-SC modularity Q,4907.0,71.0,0.7468494794933032,subject_18,18,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,-0.8219342813283552,-0.0207270492778414,-0.0061110965454662,0.6955839643015642,subject-specific within-region cell-level induced sub-SC modularity Q,861.0,69.0,0.216853571651138,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,0.07644450330370019,-0.026693117996108,0.0012366609405543,0.571446733756316,subject-specific within-region cell-level induced sub-SC modularity Q,2035.0,52.0,-0.3795870375224782,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,1.2214130306840092,-0.0072699438575574,0.0086489323744127,0.5210451432198578,subject-specific within-region cell-level induced sub-SC modularity Q,5873.0,52.0,-1.690039399378406,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rHb,1.2300227684166787,0.0053306727364464,-0.000415644311019,0.8105477591670441,subject-specific within-region cell-level induced sub-SC modularity Q,188.0,76.0,5.368465126450118,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHi,-0.4165299983566905,-0.0121136485918336,0.0054653294731765,,,,,0.4030265608189136,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rHR,-0.27818562897379695,-0.0181338971272122,-0.0030489476622331,,,,,-2.096615698323126,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rOG,-2.3312864724901083,-1.6310963490933286e-11,0.0,,,,,0.0,subject_18,18,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rOB,1.1009487321768463,7.677946093135198e-85,-0.0061195803255579,0.4765625,subject-specific within-region cell-level induced sub-SC modularity Q,8.0,12.0,-3.756538102587751,subject_18,18,0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon
Zebrafish,rP,0.9516655522887059,0.008568707222774,-0.0166221288023735,0.7969977986735469,subject-specific within-region cell-level induced sub-SC modularity Q,1159.0,145.0,1.3137843272435594,subject_18,18,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rPT,0.7224870998550837,-0.0098606323409244,-0.0046470539129834,0.6493586704137762,subject-specific within-region cell-level induced sub-SC modularity Q,701.0,32.0,-0.6204918022517817,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rPO,1.540218198906405,0.0084514090657385,0.0022638864366296,0.6438898375994202,subject-specific within-region cell-level induced sub-SC modularity Q,1134.0,21.0,0.5870985416995219,subject_18,18,6,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system
Zebrafish,rPrT,1.16054290987269,-0.0259520606570214,-0.0030077019088246,0.6487528934570708,subject-specific within-region cell-level induced sub-SC modularity Q,868.0,55.0,-0.1572930778162242,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,diencephalon
Zebrafish,rSP,1.5916087889883308,0.0047638318603937,0.0084862004204375,0.6117725358833248,subject-specific within-region cell-level induced sub-SC modularity Q,1206.0,57.0,2.10444949562984,subject_18,18,5,associative / learning,associative / learning,telencephalic associative,telencephalon
Zebrafish,rTeO,0.33752273241899505,-0.0238742627943315,-0.0041129238660788,0.7297443869007962,subject-specific within-region cell-level induced sub-SC modularity Q,30863.0,251.0,-0.5965570840594967,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,1.3419911871817443,-0.0143704603670719,-0.0018861478868911,0.5924722889745077,subject-specific within-region cell-level induced sub-SC modularity Q,3813.0,57.0,-0.3588418425631263,subject_18,18,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTL,0.2841168899617299,-0.0385448255538786,-0.0175587599875957,,,,,0.7622437273359846,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTS,-0.9584111272385508,-0.0207010990709213,-0.0111401846545554,0.8885237770475538,subject-specific within-region cell-level induced sub-SC modularity Q,127.0,100.0,1.2049268278085623,subject_18,18,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTG,-2.017152652800798,-0.010568775715967,0.0,,,,,3.258096538021482,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rVR,-1.1541715637601595,-0.0012427422096966,0.000420414925933,,,,,2.90898824050393,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rNX,-0.14599368379278602,-0.0321629545428664,0.0078260878482202,0.4147070221960318,subject-specific within-region cell-level induced sub-SC modularity Q,11246.0,12.0,-0.71690891350649,subject_18,18,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
