species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group,OO_fraction,OO_count,II_fraction,II_count,out_degree,DCA_recomputed,cell_class,OO_minus_II,oo_level,oo_source,OO_fraction_edgecheck,n_oo_cells,n_cells,big_group,PostDCA_from_oo_source,oo_node,Division,InterOutDegree,NN_fraction,ON_fraction,NO_fraction,n_subjects
C. elegans,AWCR,-0.358798074346615,0.0309666411000357,0.0160595269847305,0.4016662639712923,1-hop induced structural neighborhood modularity Q,82.0,4.0,0.5753641449035618,node_mean,,0.0,olfactory / chemosensory,olfactory / chemosensory,chemosensory,olf./chemo,0.7647058823529411,13.0,0.0,0.0,17.0,0.005196214265681164,Sensory,0.7647058823529411,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,BAGL,1.4517242918919655,0.0300907143407224,0.0161606786518617,0.2745214862075436,1-hop induced structural neighborhood modularity Q,69.0,5.0,0.758529939822797,node_mean,,2.0,other sensory,other sensory,thermo/gas sensory,sensory neurons,0.5789473684210527,11.0,0.0,0.0,19.0,0.0305157019919445,Sensory,0.5789473684210527,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,CEPDL,-0.5275338256369175,0.0018778648141152,0.0311642340545337,0.5219449779456764,1-hop induced structural neighborhood modularity Q,99.0,6.0,1.4328143767547836,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.6538461538461539,17.0,0.0,0.0,26.0,0.020025083833197413,Sensory,0.6538461538461539,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,CEPDR,-1.0329413187362904,0.0292962675616043,0.0358032711083191,0.4627199006949319,1-hop induced structural neighborhood modularity Q,88.0,5.0,1.8899514954072687,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5714285714285714,12.0,0.0,0.0,21.0,0.010027908579408953,Sensory,0.5714285714285714,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,CEPVL,-0.628128208327382,0.008011582336464,0.040540942258045,0.3108368991671182,1-hop induced structural neighborhood modularity Q,89.0,5.0,1.127811443360372,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5714285714285714,12.0,0.0,0.0,21.0,0.01366389689277623,Sensory,0.5714285714285714,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,CEPVR,-0.5960980289885239,0.0209005380391964,0.0403269229414609,0.4548282521767759,1-hop induced structural neighborhood modularity Q,120.0,5.0,0.7013104911991062,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.6190476190476191,13.0,0.0,0.0,21.0,0.0045425003663694015,Sensory,0.6190476190476191,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,FLPL,-0.8676020066572243,-0.1149491501054033,0.080275585349633,0.1677120656435911,1-hop induced structural neighborhood modularity Q,57.0,5.0,2.2308411881352046,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5,8.0,0.0,0.0,16.0,0.24195272790295164,Sensory,0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,FLPR,-1.3991211090469498,-0.0595770609716446,0.0560912591379397,0.2001232642756367,1-hop induced structural neighborhood modularity Q,93.0,3.0,2.6567569067146595,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5294117647058824,9.0,0.0,0.0,17.0,0.1331344089125136,Sensory,0.5294117647058824,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL1DL,-0.2897206377630093,-0.0470399069015458,0.0336350446821504,0.4077692557422286,1-hop induced structural neighborhood modularity Q,16.0,3.0,-0.5465437063680699,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.0,0.0,0.7142857142857143,5.0,7.0,-0.002286561017776228,Sensory,-0.7142857142857143,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL1DR,0.3375285923488725,-0.0867933481889604,0.002643577751553,0.496813322368421,1-hop induced structural neighborhood modularity Q,28.0,3.0,0.394993808240869,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5555555555555556,5.0,0.0,0.0,9.0,0.048586853975854424,Sensory,0.5555555555555556,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL1L,0.3664814278559613,-0.1317128809018447,-0.0039304772272032,0.4727970679012345,1-hop induced structural neighborhood modularity Q,37.0,3.0,0.8174448972375224,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5,6.0,0.0,0.0,12.0,0.06389880565266123,Sensory,0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL1R,0.9055717120515602,-0.1190846052040121,-0.0438247959518256,0.3314422053193013,1-hop induced structural neighborhood modularity Q,74.0,3.0,0.7731898882334817,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.25,3.0,0.0,0.0,12.0,0.056220637215180794,Sensory,0.25,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL1VL,-0.0328099686223652,-0.1106772305974841,0.0182299836093793,0.2959274074471797,1-hop induced structural neighborhood modularity Q,30.0,4.0,0.1017826943099423,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.4444444444444444,4.0,0.0,0.0,9.0,0.035234275876598053,Sensory,0.4444444444444444,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL1VR,0.97918895787414,-0.115110472722582,0.0178492388328706,0.3972229377406172,1-hop induced structural neighborhood modularity Q,28.0,3.0,0.1978257433299198,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.625,5.0,0.0,0.0,8.0,0.04818672931313099,Sensory,0.625,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL2DL,-1.0430143798119822,-0.0110232982195794,0.0088692614077106,0.319031330557208,1-hop induced structural neighborhood modularity Q,26.0,3.0,3.355735007585398,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.23076923076923078,3.0,0.0,0.0,13.0,0.008095403591378059,Sensory,0.23076923076923078,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL2DR,-0.7607315312840984,-0.000330936826991,0.0282467465529814,0.3780383613140245,1-hop induced structural neighborhood modularity Q,22.0,4.0,2.0455399900041544,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.4166666666666667,5.0,0.0,0.0,12.0,0.007372917880918766,Sensory,0.4166666666666667,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL2L,-0.5413112599527531,0.0214399059599486,0.0207946452853961,0.4087534626038781,1-hop induced structural neighborhood modularity Q,29.0,4.0,1.9095425048844383,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.6153846153846154,8.0,0.0,0.0,13.0,0.008435088848926214,Sensory,0.6153846153846154,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL2R,0.0582789090686981,0.0348992853034019,0.0434480259894494,0.4042315455594002,1-hop induced structural neighborhood modularity Q,37.0,4.0,1.992430164690206,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.6666666666666666,10.0,0.0,0.0,15.0,0.0034833091252868343,Sensory,0.6666666666666666,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL2VL,-1.204093230845751,0.0085666374188124,0.0879947238929901,0.2679792014600299,1-hop induced structural neighborhood modularity Q,23.0,3.0,3.0349529867072724,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.6666666666666666,8.0,0.0,0.0,12.0,0.010511189643480159,Sensory,0.6666666666666666,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,IL2VR,-0.6781661036004579,0.0041169460878454,0.0259245979936007,0.2110145552044431,1-hop induced structural neighborhood modularity Q,39.0,4.0,2.3092296357127142,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5714285714285714,8.0,0.0,0.0,14.0,0.011741347025814454,Sensory,0.5714285714285714,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,OLLL,0.606781154693357,-0.0479790230159389,0.0389772717467841,0.3420431302239842,1-hop induced structural neighborhood modularity Q,50.0,5.0,1.4744016286301571,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.42857142857142855,6.0,0.0,0.0,14.0,0.08079480062900302,Sensory,0.42857142857142855,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,OLLR,0.4687836997370606,-0.0655555465092243,0.0191452047984926,0.4398517435566541,1-hop induced structural neighborhood modularity Q,98.0,6.0,0.8945169323245945,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.42857142857142855,9.0,0.0,0.0,21.0,0.07557513449095356,Sensory,0.42857142857142855,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,OLQDL,1.045968953881444,-0.0326671478443268,0.0288424075297569,0.5248762226784205,1-hop induced structural neighborhood modularity Q,15.0,5.0,-0.4542552722775964,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5,5.0,0.0,0.0,10.0,0.002673657414921895,Sensory,0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,OLQDR,0.2279380724054969,-0.0663809698349078,0.0168308790072615,0.4286439550435909,1-hop induced structural neighborhood modularity Q,35.0,4.0,-0.5447271754416722,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5,4.0,0.0,0.0,8.0,0.008224630707768311,Sensory,0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,OLQVL,1.1540407671462405,-0.0640467284785841,0.0290035707616337,0.4910206881106351,1-hop induced structural neighborhood modularity Q,43.0,4.0,-0.7835312420282143,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.42857142857142855,3.0,0.0,0.0,7.0,0.00260143941448809,Sensory,0.42857142857142855,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,OLQVR,0.3997094468964087,0.0031116311161349,0.0084779199831973,0.400503363506727,1-hop induced structural neighborhood modularity Q,43.0,4.0,0.2341933875007947,node_mean,,2.0,other sensory,other sensory,mechanosensory / other sensory,sensory neurons,0.5555555555555556,5.0,0.0,0.0,9.0,0.026669718946225066,Sensory,0.5555555555555556,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIAL,-0.1331966993083439,-0.1068063283929411,0.0354208623053253,0.4201204210446024,1-hop induced structural neighborhood modularity Q,221.0,5.0,-0.0813846037821148,node_mean,,5.0,associative / learning,associative / learning,associative interneuron,interneurons,0.37037037037037035,10.0,0.0,0.0,27.0,0.14027806010013943,Interneuron,0.37037037037037035,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIAR,-0.8979664995613836,-0.1128020250203805,0.0216750078415792,0.4450689391668671,1-hop induced structural neighborhood modularity Q,219.0,5.0,0.0597879183789734,node_mean,,5.0,associative / learning,associative / learning,associative interneuron,interneurons,0.32,8.0,0.0,0.0,25.0,0.24414464139458333,Interneuron,0.32,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIBL,1.0583050683591275,-0.0017944493823752,0.0543817177280561,0.4358090848488012,1-hop induced structural neighborhood modularity Q,108.0,5.0,-0.9702311220199028,node_mean,,5.0,associative / learning,associative / learning,associative interneuron,interneurons,0.0,0.0,0.4117647058823529,7.0,17.0,-0.038091810804664235,Interneuron,-0.4117647058823529,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIBR,1.0345687486246304,-0.0082841723681434,0.0584895164387816,0.3769807638799111,1-hop induced structural neighborhood modularity Q,122.0,4.0,-1.297815632436311,node_mean,,5.0,associative / learning,associative / learning,associative interneuron,interneurons,0.0,0.0,0.45,9.0,20.0,-0.05110787395660542,Interneuron,-0.45,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RICL,-0.580726360167759,-0.1487716846368256,0.0147470578981035,0.4306980168526355,1-hop induced structural neighborhood modularity Q,102.0,5.0,0.0652405218684009,node_mean,,6.0,state-dependent / modulatory,state-dependent / modulatory,state-modulatory interneuron,state-modulatory,0.45,9.0,0.0,0.0,20.0,0.08327284063157848,Interneuron,0.45,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RICR,-0.9065410867481412,-0.125830984124138,0.0181399683287866,0.4578635417006111,1-hop induced structural neighborhood modularity Q,148.0,5.0,-0.0582689081239757,node_mean,,6.0,state-dependent / modulatory,state-dependent / modulatory,state-modulatory interneuron,state-modulatory,0.4090909090909091,9.0,0.0,0.0,22.0,0.0722051142690488,Interneuron,0.4090909090909091,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RID,1.2079587676968455,0.0108227569268958,-0.0239406992120578,0.5330485344725288,1-hop induced structural neighborhood modularity Q,24.0,7.0,-1.1921383466789333,node_mean,,4.0,integrative relay,integrative relay,interneuron / integrative,interneurons,0.0,0.0,0.625,5.0,8.0,-0.015396036750789585,Interneuron,-0.625,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIH,0.4553865140885128,0.0518737270452255,0.0104559454494932,0.5957600475624257,1-hop induced structural neighborhood modularity Q,123.0,4.0,0.8777184570879153,node_mean,,4.0,integrative relay,integrative relay,interneuron / integrative,interneurons,0.7931034482758621,23.0,0.0,0.0,29.0,0.08799472389299011,Interneuron,0.7931034482758621,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIML,1.035451381066493,-0.0410927478715281,0.0277581148191426,0.3285938203888945,1-hop induced structural neighborhood modularity Q,194.0,4.0,-0.1727521057778039,node_mean,,6.0,state-dependent / modulatory,state-dependent / modulatory,state-modulatory interneuron,state-modulatory,0.375,9.0,0.0,0.0,24.0,0.024981787806985692,Interneuron,0.375,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIMR,0.9817674602349216,-0.043059513472717,0.0455336622273041,0.3778852103804485,1-hop induced structural neighborhood modularity Q,192.0,6.0,-0.4845083154486173,node_mean,,6.0,state-dependent / modulatory,state-dependent / modulatory,state-modulatory interneuron,state-modulatory,0.0,0.0,0.6190476190476191,13.0,21.0,-0.02260701695349207,Interneuron,-0.6190476190476191,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIR,0.4501143383908784,0.0444727599698452,0.0268520614976934,0.4274124142846671,1-hop induced structural neighborhood modularity Q,137.0,4.0,0.3817110221000572,node_mean,,4.0,integrative relay,integrative relay,interneuron / integrative,interneurons,0.8461538461538461,22.0,0.0,0.0,26.0,0.01304624935234858,Interneuron,0.8461538461538461,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIS,0.9586480487944484,-0.0219287788226396,-0.0137384618947002,0.4406477811510279,1-hop induced structural neighborhood modularity Q,133.0,5.0,1.5664205273504097,node_mean,,6.0,state-dependent / modulatory,state-dependent / modulatory,state-modulatory interneuron,state-modulatory,0.4,10.0,0.0,0.0,25.0,0.060000144058909875,Interneuron,0.4,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIVL,0.99887880595307,-0.01428840361736,0.0324876634470004,0.1368065837556789,1-hop induced structural neighborhood modularity Q,46.0,6.0,0.0454623740767574,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.6,6.0,10.0,-0.0007743854946294336,Motorneuron,-0.6,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RIVR,0.8779121806194595,0.0019053193605542,0.0898898680120462,0.1900786913704253,1-hop induced structural neighborhood modularity Q,48.0,5.0,0.3867729750960119,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.7692307692307693,10.0,13.0,-0.01099532210407526,Motorneuron,-0.7692307692307693,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMDDL,-0.4259734633450009,-0.0754488343026982,0.0582212357254225,0.3166163176557123,1-hop induced structural neighborhood modularity Q,97.0,4.0,-1.9989026791958235,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.4444444444444444,4.0,9.0,-0.21252383908005368,Motorneuron,-0.4444444444444444,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMDDR,-0.8006551887531449,-0.1916640041512533,0.0618211414162167,0.2165272517464771,1-hop induced structural neighborhood modularity Q,66.0,4.0,-2.239336062686346,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,1.0,3.0,3.0,-0.19607345472060347,Motorneuron,-1.0,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMDL,0.9874034751941082,0.059394912417754,0.0471625234151796,0.3100312388510368,1-hop induced structural neighborhood modularity Q,172.0,6.0,-0.6341488397979895,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.5384615384615384,14.0,26.0,-0.040983000064432895,Motorneuron,-0.5384615384615384,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMDR,-0.1332431479505051,0.0535552292500498,0.0671156029426061,0.3189549395574071,1-hop induced structural neighborhood modularity Q,125.0,4.0,-1.0266387890430204,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.5384615384615384,7.0,13.0,-0.08345486895009985,Motorneuron,-0.5384615384615384,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMDVL,-0.2463479700141454,-0.1382482450584931,0.0752928416535763,0.3450067584209044,1-hop induced structural neighborhood modularity Q,79.0,3.0,-1.5500836697849176,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.36363636363636365,4.0,11.0,-0.1937156378776067,Motorneuron,-0.36363636363636365,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMDVR,-0.7670583706691313,-0.1408615511985975,0.0708327969591204,0.3246346119509186,1-hop induced structural neighborhood modularity Q,88.0,4.0,-1.4240346891027378,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.5,6.0,12.0,-0.166929900213257,Motorneuron,-0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMED,0.3714234804910817,-0.1161553818148787,-0.0362869662245754,0.4534183673469387,1-hop induced structural neighborhood modularity Q,24.0,5.0,-2.2246235515243336,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,1.0,4.0,4.0,-0.0036028994394709064,Motorneuron,-1.0,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMEL,1.208135070005396,0.0299403921694242,0.0152548246003602,0.441504385312918,1-hop induced structural neighborhood modularity Q,21.0,5.0,-2.512305623976115,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.5,2.0,4.0,-0.006675661804275558,Motorneuron,-0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMER,0.8615438524198483,0.0352811430380435,0.0176861883629082,0.3342415229030339,1-hop induced structural neighborhood modularity Q,28.0,5.0,-2.3632097148104805,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.5,1.0,2.0,-0.01067720077622093,Motorneuron,-0.5,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
C. elegans,RMEV,0.8770372523427571,-0.0497425749578728,0.005031462257574,0.4738242407954851,1-hop induced structural neighborhood modularity Q,44.0,7.0,-2.145399509471633,node_mean,,3.0,sensorimotor output,sensorimotor output,head motor / premotor,motor / command,0.0,0.0,0.75,6.0,8.0,-0.005927391760151614,Motorneuron,-0.75,neuron,fcv_postdca_raw_recompute/out_data/celegans/post_dca/celegans_sc_matrix_full297_no_diagonal.npz,,,,,,,,,,,,
