species,node,EdgeStdFCV,FCS,ProfileCorrDistFCV,ObservedNetTE,NeighborNetTE,PostDCA,PreDCA,Modularity,LogOutIn,OO_fraction,class_order,class_label,class_short,fine_class,anatomy_group
Zebrafish,rTeO,0.1595628735529932,-0.5274194817084695,0.9202568185801256,0.5427007172755779,-0.8020438180261555,-0.0186269903254124,-0.0027028050211798,0.7178667870678586,-0.6438911928752412,0.1380916461939413,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTeO,0.1595628735529932,-0.5274194817084695,0.9202568185801256,0.5427007172755779,-0.8020438180261555,-0.0212136399348867,-0.0036371169258184,0.6794808606429392,-0.7255241327407493,0.1289944470541114,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTeO,0.1595628735529932,-0.5274194817084695,0.9202568185801256,0.5427007172755779,-0.8020438180261555,-0.0218913908469203,-0.0031434679394961,0.7442232088138271,-0.7754723082795963,0.1400891524652346,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTeO,0.1595628735529932,-0.5274194817084695,0.9202568185801256,0.5427007172755779,-0.8020438180261555,-0.0238742627943315,-0.0041129238660788,0.7297443869007962,-0.5965570840594967,0.1349520508250319,1,visual / optic,visual / optic,visual / optic midbrain,mesencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.009248086832887,-0.0019979202698031,0.5813392455490988,-0.364092667261627,0.2388436683886463,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.0122124107809828,-0.0031448814705737,0.5601718803469649,-0.3177109838736652,0.2816198987103233,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.0101136138986354,-0.0003279082270046,0.6529469632351552,-0.1045099312613758,0.2429156571906646,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.0071339273890906,-0.0030444360501284,0.6351231200690334,-0.2776605226416416,0.2915952694455968,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.0112954475682798,-0.002722484486155,0.6462817250861791,-0.3873067411896781,0.2718457670886942,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.0161646158073484,-0.0009029777787503,0.6891986018478514,-0.3316154384509759,0.2329098158767926,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,rTh,0.9013717040253286,0.3217400484925911,0.2632932520803065,0.1006794952568121,-0.0885849494746338,-0.0143704603670719,-0.0018861478868911,0.5924722889745077,-0.3588418425631263,0.2436275899642533,4,integrative relay,integrative relay,diencephalic / state relay,diencephalon
Zebrafish,raRF,-1.0317712216390986,0.8282758720214032,-0.6453702041917926,-1.5168615395029186,-0.0126012890315443,-0.0230319581080262,-0.0044652265507074,0.6858324661810611,0.3880953861591228,0.1586663828428503,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,raRF,-1.0317712216390986,0.8282758720214032,-0.6453702041917926,-1.5168615395029186,-0.0126012890315443,-0.027619399326916,-0.0042729512611175,0.6287514588153394,0.3114064672751511,0.1552489587797668,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,raRF,-1.0317712216390986,0.8282758720214032,-0.6453702041917926,-1.5168615395029186,-0.0126012890315443,-0.0191558753376233,-0.0072160325387638,0.6547761330226326,0.5440402308447937,0.1306450071667463,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0095435921971287,1.2704261037003104,-1.5635353644084269,-0.311949762068345,0.0786296088382009,-0.0269817417522108,0.0055850784790989,0.4313650913673598,-0.333271606827308,0.1626223521251178,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0095435921971287,1.2704261037003104,-1.5635353644084269,-0.311949762068345,0.0786296088382009,-0.0230054703316894,0.0029015270158264,0.5642604565809655,-0.4198466616694207,0.1826634468814005,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0095435921971287,1.2704261037003104,-1.5635353644084269,-0.311949762068345,0.0786296088382009,-0.0209074329982654,-0.0002463961238982,0.5323389964383782,-0.2107216038776369,0.1592435418140177,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0095435921971287,1.2704261037003104,-1.5635353644084269,-0.311949762068345,0.0786296088382009,-0.0239724919637183,-0.000482131001817,0.55098818472874,-0.1001685105701624,0.1950013714117513,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0095435921971287,1.2704261037003104,-1.5635353644084269,-0.311949762068345,0.0786296088382009,-0.0239927077739265,0.0035706491312224,0.5184136640239131,-0.3896389340382766,0.1757375644491719,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rimRF,-1.0095435921971287,1.2704261037003104,-1.5635353644084269,-0.311949762068345,0.0786296088382009,-0.0285760802397077,0.002461199119543,0.4979068964070351,-0.7385689176546191,0.1694449676649714,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.011002932108895,0.0101622221956036,0.4424560244325993,-1.5138897971992478,0.1707007310049472,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.0101222299398859,0.0067124301655567,0.5418283627673023,-1.6903639808178874,0.1777487152878963,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.0069540464655237,0.0062686754132932,0.4591935847244751,-1.5027374388106542,0.1825604150956946,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.0064394599194731,0.009188609312681,0.4765957074928604,-1.4746984784405217,0.2582582866656576,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.009252681572599,0.0090829554437422,0.4891284204470335,-1.5758724001406683,0.1813209688084179,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.0070983116274345,0.0081979605187281,0.5252083728432756,-1.8562988657276431,0.1415725930698338,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
Zebrafish,rpRF,0.0596239700872639,0.0464253547604364,-0.8035803531727199,0.3173520256789962,0.7720974666356809,-0.0072699438575574,0.0086489323744127,0.5210451432198578,-1.690039399378406,0.1333004307250538,3,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor
