ratio_L2_to_L3_over_L3_to_L2,log2_ratio,trial,layer,node,global_node_idx,FCV,PostDCA,PreDCA
0.45,-1.15200309344505,1,3,L3_078,158,-1.577078014552576,,
0.45,-1.15200309344505,1,3,L3_079,159,0.914010072459064,,
0.45,-1.15200309344505,2,2,L2_000,0,0.011283065708263883,-0.6436045175116654,1.3180709166481601
0.45,-1.15200309344505,2,2,L2_001,1,-0.33829070759826335,-1.3114188536168572,1.0240679434706472
0.45,-1.15200309344505,2,2,L2_002,2,-0.4947826851503323,-1.8503555466768324,0.5204860226682876
0.45,-1.15200309344505,2,2,L2_003,3,0.42549527090570854,-1.8286759148006935,0.8171471765667275
0.45,-1.15200309344505,2,2,L2_004,4,-0.49356024325517456,-0.5086474794479974,-0.35803736128584784
0.45,-1.15200309344505,2,2,L2_005,5,1.0265715604187589,-0.3644296023852296,0.8315759061648493
0.45,-1.15200309344505,2,2,L2_006,6,0.9768077208153785,-1.4690842805659863,-0.8419800037554516
0.45,-1.15200309344505,2,2,L2_007,7,-0.4300755159299996,-1.5732722971926179,0.13027391001338026
0.45,-1.15200309344505,2,2,L2_008,8,-0.5171278809638311,-0.41374445680156346,0.4792273794127908
0.45,-1.15200309344505,2,2,L2_009,9,-0.6016754350529223,-1.3544491192068646,0.6569492576952469
0.45,-1.15200309344505,2,2,L2_010,10,0.3837425409587676,-1.6051973032522913,0.6499609342827654
0.45,-1.15200309344505,2,2,L2_011,11,0.15397210625645158,-1.5383199755725063,0.8378868043093651
0.45,-1.15200309344505,2,2,L2_012,12,1.737510080184812,-1.0740098299435505,-1.3874530155006604
0.45,-1.15200309344505,2,2,L2_013,13,1.9656241602149938,-1.4793096485913646,-0.7578574737341324
0.45,-1.15200309344505,2,2,L2_014,14,-1.580493488712563,-1.15751187646631,0.12125699209704772
0.45,-1.15200309344505,2,2,L2_015,15,-0.8966314314470795,-0.9027058717852051,0.27055895391111423
0.45,-1.15200309344505,2,2,L2_016,16,1.7362258226597165,-0.6837136306413448,-0.4811825106777553
0.45,-1.15200309344505,2,2,L2_017,17,-0.7109499790065675,-1.7335746858805785,1.1780335016464618
0.45,-1.15200309344505,2,2,L2_018,18,0.9272843635001471,-0.6602878292877538,1.7746641454955514
0.45,-1.15200309344505,2,2,L2_019,19,-0.6543958471517155,-0.8624140143626721,0.14832710757893175
0.45,-1.15200309344505,2,2,L2_020,20,0.598719756988222,-1.4228050441017777,-1.1176384105384112
0.45,-1.15200309344505,2,2,L2_021,21,-0.3690237532053959,-1.3736523160572252,1.154261041590113
0.45,-1.15200309344505,2,2,L2_022,22,0.13482320027587152,-0.7032795774355344,-1.2900937351703008
0.45,-1.15200309344505,2,2,L2_023,23,3.411839608238095,0.34536633163852287,-0.03845998458125918
0.45,-1.15200309344505,2,2,L2_024,24,-0.6292043294782533,0.6261194843170685,0.12682938038814437
0.45,-1.15200309344505,2,2,L2_025,25,-0.8095627290960987,-1.3392732161981462,0.8924489807127715
0.45,-1.15200309344505,2,2,L2_026,26,-0.8945647665906631,-0.9924934338507428,0.3345777398165237
0.45,-1.15200309344505,2,2,L2_027,27,-0.5216179407006047,-0.5705383492371926,-1.460634198217792
0.45,-1.15200309344505,2,2,L2_028,28,0.10187220223888785,-1.061685007426923,0.21565473818978725
0.45,-1.15200309344505,2,2,L2_029,29,0.5203491701172356,0.03803981051733201,0.5473530391051578
0.45,-1.15200309344505,2,2,L2_030,30,-0.5833228128531505,-0.6023137990151491,-0.1776694015255718
0.45,-1.15200309344505,2,2,L2_031,31,0.07909680514168074,0.28827850494012935,-0.3502470612541241
0.45,-1.15200309344505,2,2,L2_032,32,-0.3146323039273014,-0.45941702854634064,1.1514204381066113
0.45,-1.15200309344505,2,2,L2_033,33,0.0054673123128223915,-0.10118503407990828,0.987607845313007
0.45,-1.15200309344505,2,2,L2_034,34,-0.8017770292870137,-0.6648714800827695,-1.343727196255169
0.45,-1.15200309344505,2,2,L2_035,35,0.024358378433418638,0.074879706060542,0.6687592884798252
0.45,-1.15200309344505,2,2,L2_036,36,0.25636335765511664,-0.39388302284077775,0.9680885053178412
0.45,-1.15200309344505,2,2,L2_037,37,-0.44057828798347265,0.33971885639392224,0.14995468698456815
0.45,-1.15200309344505,2,2,L2_038,38,-0.2397932068892519,-0.036790460648333925,1.4562302150997972
0.45,-1.15200309344505,2,2,L2_039,39,-0.217650114121308,-1.1302815717085903,1.5566031611157105
0.45,-1.15200309344505,2,2,L2_040,40,-0.9069532705392022,0.909786927186188,-1.259636991464696
0.45,-1.15200309344505,2,2,L2_041,41,-1.0606031324089646,0.23994732252421716,-1.719247896815123
0.45,-1.15200309344505,2,2,L2_042,42,0.15895888814126344,0.6381953369780138,-0.8859125461595925
0.45,-1.15200309344505,2,2,L2_043,43,0.6911494831775769,-0.22303081073973813,-1.1555231001142823
0.45,-1.15200309344505,2,2,L2_044,44,0.5001088761482444,-0.07794751116651882,-0.7468532356273193
0.45,-1.15200309344505,2,2,L2_045,45,-1.1170187345112632,0.16298904074310114,1.6468181167618245
0.45,-1.15200309344505,2,2,L2_046,46,-0.882217056005855,0.33213106265072184,1.0694272970812397
0.45,-1.15200309344505,2,2,L2_047,47,0.17911432802613858,1.1047431561729153,0.9841590207916543
0.45,-1.15200309344505,2,2,L2_048,48,0.44566981144916,0.08623139453045325,-1.0851210997831575
0.45,-1.15200309344505,2,2,L2_049,49,-0.8539368302620529,0.6803410154852905,-1.407278480145055
0.45,-1.15200309344505,2,2,L2_050,50,-2.6259187205058736,0.13631074337197546,-0.09441180631506679
0.45,-1.15200309344505,2,2,L2_051,51,-0.4197738124249288,0.5170080598936737,-0.8617573262668934
0.45,-1.15200309344505,2,2,L2_052,52,-0.6963685365904382,0.6845203176940793,-0.2251940930609465
0.45,-1.15200309344505,2,2,L2_053,53,-1.1230830442990523,0.04845260295712063,-1.4075819780181211
0.45,-1.15200309344505,2,2,L2_054,54,0.11207506395116051,0.9269283488316707,-0.8233313008397164
0.45,-1.15200309344505,2,2,L2_055,55,0.9264244862658624,0.5545491499485025,-1.347654459495812
0.45,-1.15200309344505,2,2,L2_056,56,0.3219254145665019,0.6923295698094217,-1.3617497769324254
0.45,-1.15200309344505,2,2,L2_057,57,1.0086133871214178,0.8998311376201511,-0.8075231283003468
0.45,-1.15200309344505,2,2,L2_058,58,1.3089483721757824,1.4025763007100074,-0.5422303543748236
0.45,-1.15200309344505,2,2,L2_059,59,-0.3138579647497117,1.1064426568339534,-0.8582190713514711
0.45,-1.15200309344505,2,2,L2_060,60,-0.025222056811108035,0.38774351777469945,0.9019864994741044
0.45,-1.15200309344505,2,2,L2_061,61,0.5333059191532881,0.04111515736222047,-1.069531647336535
0.45,-1.15200309344505,2,2,L2_062,62,-0.5718892823989243,0.36824409461090263,-1.5475394880735391
0.45,-1.15200309344505,2,2,L2_063,63,-0.004441156178102461,0.3685323017413629,-1.0261001042210194
0.45,-1.15200309344505,2,2,L2_064,64,-1.2334342628323145,0.7097719754946354,1.1833195874037232
0.45,-1.15200309344505,2,2,L2_065,65,1.3091403148610374,1.108208512350049,0.8016178947120951
0.45,-1.15200309344505,2,2,L2_066,66,0.04177320858591371,1.5741321003238045,0.7122327131825202
0.45,-1.15200309344505,2,2,L2_067,67,-0.00032253890563448595,1.4787881723764795,-0.9568271267399231
0.45,-1.15200309344505,2,2,L2_068,68,1.589337657781369,0.8792759033175698,-1.3317396609923189
0.45,-1.15200309344505,2,2,L2_069,69,0.15933574476291565,1.129736484171076,-1.1891369599880448
0.45,-1.15200309344505,2,2,L2_070,70,2.3597882649718924,1.2680343896308508,0.28942524329381
0.45,-1.15200309344505,2,2,L2_071,71,-0.8399247281923573,0.8324111258324361,1.4223670306895515
0.45,-1.15200309344505,2,2,L2_072,72,-0.0901708783328558,1.334671082450379,1.533886349742071
0.45,-1.15200309344505,2,2,L2_073,73,-0.09752808728978592,1.3798135224200963,-0.2032249276750468
0.45,-1.15200309344505,2,2,L2_074,74,-1.001595597550366,1.2899153830129835,-1.1068909119756836
0.45,-1.15200309344505,2,2,L2_075,75,1.3403179838972108,0.909815238663675,1.1205708639706653
0.45,-1.15200309344505,2,2,L2_076,76,1.4370345684693322,1.8367454793089826,1.5319934153002595
0.45,-1.15200309344505,2,2,L2_077,77,-0.6711471721574847,1.633580667078401,1.3394579909451896
0.45,-1.15200309344505,2,2,L2_078,78,-2.814884395074893,1.0361436915213504,-0.19827246264988024
0.45,-1.15200309344505,2,2,L2_079,79,0.9895734898916736,1.765778759874626,-0.6820677483165787
0.45,-1.15200309344505,2,3,L3_000,80,0.9730165280244915,,
0.45,-1.15200309344505,2,3,L3_001,81,0.05322251973936343,,
0.45,-1.15200309344505,2,3,L3_002,82,-1.3402808579291445,,
0.45,-1.15200309344505,2,3,L3_003,83,0.10347113701581233,,
0.45,-1.15200309344505,2,3,L3_004,84,-1.6312081714697597,,
0.45,-1.15200309344505,2,3,L3_005,85,-1.7687053666305401,,
0.45,-1.15200309344505,2,3,L3_006,86,0.5353845450031616,,
0.45,-1.15200309344505,2,3,L3_007,87,0.34066982358083303,,
0.45,-1.15200309344505,2,3,L3_008,88,0.8397589576673687,,
0.45,-1.15200309344505,2,3,L3_009,89,0.7188676695933794,,
0.45,-1.15200309344505,2,3,L3_010,90,-1.1636970470219377,,
0.45,-1.15200309344505,2,3,L3_011,91,1.0632700889540516,,
0.45,-1.15200309344505,2,3,L3_012,92,0.8396115724065792,,
0.45,-1.15200309344505,2,3,L3_013,93,0.1782433983457443,,
0.45,-1.15200309344505,2,3,L3_014,94,2.027810550114347,,
0.45,-1.15200309344505,2,3,L3_015,95,-0.37219048798834375,,
0.45,-1.15200309344505,2,3,L3_016,96,-0.1697135501163093,,
0.45,-1.15200309344505,2,3,L3_017,97,0.18182391021447095,,
0.45,-1.15200309344505,2,3,L3_018,98,-0.9382942942465583,,
0.45,-1.15200309344505,2,3,L3_019,99,-0.7385767061176931,,
0.45,-1.15200309344505,2,3,L3_020,100,-1.396937172459451,,
0.45,-1.15200309344505,2,3,L3_021,101,0.4045096043230147,,
0.45,-1.15200309344505,2,3,L3_022,102,0.4044912982613047,,
0.45,-1.15200309344505,2,3,L3_023,103,0.3633411301992664,,
0.45,-1.15200309344505,2,3,L3_024,104,0.9456732758142367,,
0.45,-1.15200309344505,2,3,L3_025,105,0.017614127326716286,,
0.45,-1.15200309344505,2,3,L3_026,106,-0.5641869965697462,,
0.45,-1.15200309344505,2,3,L3_027,107,-0.1924520956848597,,
0.45,-1.15200309344505,2,3,L3_028,108,-0.49963847808676776,,
0.45,-1.15200309344505,2,3,L3_029,109,-0.96431194098537,,
0.45,-1.15200309344505,2,3,L3_030,110,1.0290654694883064,,
0.45,-1.15200309344505,2,3,L3_031,111,0.5255889080080725,,
0.45,-1.15200309344505,2,3,L3_032,112,1.0487956162544538,,
0.45,-1.15200309344505,2,3,L3_033,113,-0.9285178337447197,,
0.45,-1.15200309344505,2,3,L3_034,114,1.2910342255371374,,
0.45,-1.15200309344505,2,3,L3_035,115,0.6260555459940051,,
0.45,-1.15200309344505,2,3,L3_036,116,-0.9873734917907859,,
0.45,-1.15200309344505,2,3,L3_037,117,-0.09753491819740062,,
0.45,-1.15200309344505,2,3,L3_038,118,-0.3102720801667754,,
0.45,-1.15200309344505,2,3,L3_039,119,0.3381125480904225,,
0.45,-1.15200309344505,2,3,L3_040,120,-1.8379803004318886,,
0.45,-1.15200309344505,2,3,L3_041,121,-0.8028419060095264,,
0.45,-1.15200309344505,2,3,L3_042,122,-2.1856092241547773,,
0.45,-1.15200309344505,2,3,L3_043,123,0.9017176210287616,,
0.45,-1.15200309344505,2,3,L3_044,124,1.3183493286145267,,
0.45,-1.15200309344505,2,3,L3_045,125,2.0030290066048275,,
0.45,-1.15200309344505,2,3,L3_046,126,1.1041820159770084,,
0.45,-1.15200309344505,2,3,L3_047,127,-0.6766290239584124,,
0.45,-1.15200309344505,2,3,L3_048,128,0.3757050059180164,,
0.45,-1.15200309344505,2,3,L3_049,129,-0.7756054949349298,,
0.45,-1.15200309344505,2,3,L3_050,130,0.19428572045637968,,
0.45,-1.15200309344505,2,3,L3_051,131,0.5058607549607166,,
0.45,-1.15200309344505,2,3,L3_052,132,-1.4525759096597117,,
0.45,-1.15200309344505,2,3,L3_053,133,0.6948405282884823,,
0.45,-1.15200309344505,2,3,L3_054,134,-1.1423836795570754,,
0.45,-1.15200309344505,2,3,L3_055,135,0.14508714746659002,,
0.45,-1.15200309344505,2,3,L3_056,136,-1.4043349023721732,,
0.45,-1.15200309344505,2,3,L3_057,137,1.4877117195459635,,
0.45,-1.15200309344505,2,3,L3_058,138,-1.5244864276242125,,
0.45,-1.15200309344505,2,3,L3_059,139,-1.0011505834659784,,
0.45,-1.15200309344505,2,3,L3_060,140,0.008432047336595427,,
0.45,-1.15200309344505,2,3,L3_061,141,0.11718899335654091,,
0.45,-1.15200309344505,2,3,L3_062,142,0.9094083251986897,,
0.45,-1.15200309344505,2,3,L3_063,143,-0.19860935249342596,,
0.45,-1.15200309344505,2,3,L3_064,144,0.8606902542958238,,
0.45,-1.15200309344505,2,3,L3_065,145,0.813155956485907,,
0.45,-1.15200309344505,2,3,L3_066,146,0.06546767950467032,,
0.45,-1.15200309344505,2,3,L3_067,147,-0.16555349816166995,,
0.45,-1.15200309344505,2,3,L3_068,148,0.39277867002372974,,
0.45,-1.15200309344505,2,3,L3_069,149,0.24779604111241202,,
0.45,-1.15200309344505,2,3,L3_070,150,1.6688362253663165,,
0.45,-1.15200309344505,2,3,L3_071,151,0.7098659622771717,,
0.45,-1.15200309344505,2,3,L3_072,152,-0.17473430735522127,,
0.45,-1.15200309344505,2,3,L3_073,153,-0.3311845782861747,,
0.45,-1.15200309344505,2,3,L3_074,154,1.382506384651292,,
0.45,-1.15200309344505,2,3,L3_075,155,-1.2586647856038806,,
0.45,-1.15200309344505,2,3,L3_076,156,-2.3712094439443834,,
0.45,-1.15200309344505,2,3,L3_077,157,-1.5725792614251197,,
0.45,-1.15200309344505,2,3,L3_078,158,1.2284520226043556,,
0.45,-1.15200309344505,2,3,L3_079,159,0.9552443076132766,,
0.45,-1.15200309344505,3,2,L2_000,0,0.6947740609099279,-0.6436045175116654,1.3180709166481601
0.45,-1.15200309344505,3,2,L2_001,1,0.21551940448917617,-1.3114188536168572,1.0240679434706472
0.45,-1.15200309344505,3,2,L2_002,2,2.0518266311404014,-1.8503555466768324,0.5204860226682876
0.45,-1.15200309344505,3,2,L2_003,3,0.7427348704190243,-1.8286759148006935,0.8171471765667275
0.45,-1.15200309344505,3,2,L2_004,4,0.09049838590975715,-0.5086474794479974,-0.35803736128584784
0.45,-1.15200309344505,3,2,L2_005,5,-1.1241585575590258,-0.3644296023852296,0.8315759061648493
0.45,-1.15200309344505,3,2,L2_006,6,-0.6187273283636426,-1.4690842805659863,-0.8419800037554516
0.45,-1.15200309344505,3,2,L2_007,7,1.411322896266947,-1.5732722971926179,0.13027391001338026
0.45,-1.15200309344505,3,2,L2_008,8,-0.23393151762920797,-0.41374445680156346,0.4792273794127908
0.45,-1.15200309344505,3,2,L2_009,9,0.13373170157015593,-1.3544491192068646,0.6569492576952469
0.45,-1.15200309344505,3,2,L2_010,10,0.8856715967945714,-1.6051973032522913,0.6499609342827654
0.45,-1.15200309344505,3,2,L2_011,11,-0.19289711777763383,-1.5383199755725063,0.8378868043093651
0.45,-1.15200309344505,3,2,L2_012,12,-1.1369661338609145,-1.0740098299435505,-1.3874530155006604
0.45,-1.15200309344505,3,2,L2_013,13,1.1474239466720342,-1.4793096485913646,-0.7578574737341324
0.45,-1.15200309344505,3,2,L2_014,14,0.13247557635448332,-1.15751187646631,0.12125699209704772
0.45,-1.15200309344505,3,2,L2_015,15,-0.3800790924232528,-0.9027058717852051,0.27055895391111423
0.45,-1.15200309344505,3,2,L2_016,16,-0.23919423014540775,-0.6837136306413448,-0.4811825106777553
0.45,-1.15200309344505,3,2,L2_017,17,-1.2785586811927783,-1.7335746858805785,1.1780335016464618
0.45,-1.15200309344505,3,2,L2_018,18,-0.29632022148829096,-0.6602878292877538,1.7746641454955514
0.45,-1.15200309344505,3,2,L2_019,19,0.2513913344878551,-0.8624140143626721,0.14832710757893175
0.45,-1.15200309344505,3,2,L2_020,20,-0.7334002556951211,-1.4228050441017777,-1.1176384105384112
0.45,-1.15200309344505,3,2,L2_021,21,2.0820511783687086,-1.3736523160572252,1.154261041590113
0.45,-1.15200309344505,3,2,L2_022,22,0.6919875301476429,-0.7032795774355344,-1.2900937351703008
0.45,-1.15200309344505,3,2,L2_023,23,0.8387453465095343,0.34536633163852287,-0.03845998458125918
0.45,-1.15200309344505,3,2,L2_024,24,1.5537864089378117,0.6261194843170685,0.12682938038814437
0.45,-1.15200309344505,3,2,L2_025,25,-1.4887965160784806,-1.3392732161981462,0.8924489807127715
0.45,-1.15200309344505,3,2,L2_026,26,-1.5528741292021584,-0.9924934338507428,0.3345777398165237
0.45,-1.15200309344505,3,2,L2_027,27,1.0431254310101727,-0.5705383492371926,-1.460634198217792
0.45,-1.15200309344505,3,2,L2_028,28,-0.3559148594967613,-1.061685007426923,0.21565473818978725
0.45,-1.15200309344505,3,2,L2_029,29,-0.15452599696470543,0.03803981051733201,0.5473530391051578
0.45,-1.15200309344505,3,2,L2_030,30,0.027624094990140506,-0.6023137990151491,-0.1776694015255718
0.45,-1.15200309344505,3,2,L2_031,31,-0.3974918127751795,0.28827850494012935,-0.3502470612541241
0.45,-1.15200309344505,3,2,L2_032,32,-0.2044587272366797,-0.45941702854634064,1.1514204381066113
0.45,-1.15200309344505,3,2,L2_033,33,0.4653153002195093,-0.10118503407990828,0.987607845313007
0.45,-1.15200309344505,3,2,L2_034,34,-0.8929035790192388,-0.6648714800827695,-1.343727196255169
0.45,-1.15200309344505,3,2,L2_035,35,-0.25687590850431913,0.074879706060542,0.6687592884798252
0.45,-1.15200309344505,3,2,L2_036,36,-1.2511837584457857,-0.39388302284077775,0.9680885053178412
0.45,-1.15200309344505,3,2,L2_037,37,-0.7953340059612037,0.33971885639392224,0.14995468698456815
0.45,-1.15200309344505,3,2,L2_038,38,0.9934065146905375,-0.036790460648333925,1.4562302150997972
0.45,-1.15200309344505,3,2,L2_039,39,0.12656445196672553,-1.1302815717085903,1.5566031611157105
0.45,-1.15200309344505,3,2,L2_040,40,-1.5834293427375774,0.909786927186188,-1.259636991464696
0.45,-1.15200309344505,3,2,L2_041,41,0.3555484145482588,0.23994732252421716,-1.719247896815123
0.45,-1.15200309344505,3,2,L2_042,42,1.4580723712220478,0.6381953369780138,-0.8859125461595925
0.45,-1.15200309344505,3,2,L2_043,43,-0.2238705381083651,-0.22303081073973813,-1.1555231001142823
0.45,-1.15200309344505,3,2,L2_044,44,1.3660702481959848,-0.07794751116651882,-0.7468532356273193
0.45,-1.15200309344505,3,2,L2_045,45,-0.22050053844030734,0.16298904074310114,1.6468181167618245
0.45,-1.15200309344505,3,2,L2_046,46,-1.2713404257062437,0.33213106265072184,1.0694272970812397
0.45,-1.15200309344505,3,2,L2_047,47,1.5476579445754035,1.1047431561729153,0.9841590207916543
0.45,-1.15200309344505,3,2,L2_048,48,0.11196706308280777,0.08623139453045325,-1.0851210997831575
0.45,-1.15200309344505,3,2,L2_049,49,-0.9787497484296388,0.6803410154852905,-1.407278480145055
0.45,-1.15200309344505,3,2,L2_050,50,0.41929797158341325,0.13631074337197546,-0.09441180631506679
0.45,-1.15200309344505,3,2,L2_051,51,-2.031231377304811,0.5170080598936737,-0.8617573262668934
0.45,-1.15200309344505,3,2,L2_052,52,-0.4060349072556018,0.6845203176940793,-0.2251940930609465
0.45,-1.15200309344505,3,2,L2_053,53,-0.25928703888710747,0.04845260295712063,-1.4075819780181211
0.45,-1.15200309344505,3,2,L2_054,54,-1.3040234099018397,0.9269283488316707,-0.8233313008397164
0.45,-1.15200309344505,3,2,L2_055,55,-0.8074891514810585,0.5545491499485025,-1.347654459495812
0.45,-1.15200309344505,3,2,L2_056,56,2.0196400940793113,0.6923295698094217,-1.3617497769324254
0.45,-1.15200309344505,3,2,L2_057,57,1.1666784063217348,0.8998311376201511,-0.8075231283003468
0.45,-1.15200309344505,3,2,L2_058,58,-0.0954954309288971,1.4025763007100074,-0.5422303543748236
0.45,-1.15200309344505,3,2,L2_059,59,-1.2716085224832043,1.1064426568339534,-0.8582190713514711
0.45,-1.15200309344505,3,2,L2_060,60,0.5817356386844199,0.38774351777469945,0.9019864994741044
0.45,-1.15200309344505,3,2,L2_061,61,-0.2131954389573481,0.04111515736222047,-1.069531647336535
0.45,-1.15200309344505,3,2,L2_062,62,-1.560068935703683,0.36824409461090263,-1.5475394880735391
0.45,-1.15200309344505,3,2,L2_063,63,-0.7975070272999198,0.3685323017413629,-1.0261001042210194
0.45,-1.15200309344505,3,2,L2_064,64,-0.9399847039164992,0.7097719754946354,1.1833195874037232
0.45,-1.15200309344505,3,2,L2_065,65,-0.8713264615002676,1.108208512350049,0.8016178947120951
0.45,-1.15200309344505,3,2,L2_066,66,-0.6669003806476826,1.5741321003238045,0.7122327131825202
0.45,-1.15200309344505,3,2,L2_067,67,0.18830174840426817,1.4787881723764795,-0.9568271267399231
0.45,-1.15200309344505,3,2,L2_068,68,1.4913751229783356,0.8792759033175698,-1.3317396609923189
0.45,-1.15200309344505,3,2,L2_069,69,-0.9474600361583831,1.129736484171076,-1.1891369599880448
0.45,-1.15200309344505,3,2,L2_070,70,-1.2737592318700253,1.2680343896308508,0.28942524329381
0.45,-1.15200309344505,3,2,L2_071,71,-0.9262324954046537,0.8324111258324361,1.4223670306895515
0.45,-1.15200309344505,3,2,L2_072,72,1.511418525401655,1.334671082450379,1.533886349742071
0.45,-1.15200309344505,3,2,L2_073,73,0.9618630550060762,1.3798135224200963,-0.2032249276750468
0.45,-1.15200309344505,3,2,L2_074,74,0.7735742738108621,1.2899153830129835,-1.1068909119756836
0.45,-1.15200309344505,3,2,L2_075,75,0.08992285052517339,0.909815238663675,1.1205708639706653
0.45,-1.15200309344505,3,2,L2_076,76,0.8226545077357715,1.8367454793089826,1.5319934153002595
0.45,-1.15200309344505,3,2,L2_077,77,0.318787331872469,1.633580667078401,1.3394579909451896
0.45,-1.15200309344505,3,2,L2_078,78,-0.7186143384810413,1.0361436915213504,-0.19827246264988024
0.45,-1.15200309344505,3,2,L2_079,79,2.1881596815406503,1.765778759874626,-0.6820677483165787
0.45,-1.15200309344505,3,3,L3_000,80,0.13475120802505813,,
0.45,-1.15200309344505,3,3,L3_001,81,-0.9632153287181181,,
0.45,-1.15200309344505,3,3,L3_002,82,0.9815070548618055,,
