Subject,RegionID,Region,NRegionNeurons,NLocalEdges,NIter,Delta,MeanCellDCA,Rank1PostDCA,Rank1PreDCA,InterOutEdges,InterInEdges,NEdges,NNeurons,MaxIter,Tol,RawFile
16,53,rHi,230,219,26,4.705229428834262e-10,0.0016552126433571966,-0.00907703762299744,0.0034295135193085644,13361,6561,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,54,rHR,68,75,24,5.52275479743621e-10,-0.028381637533045196,-0.027430882890455643,-0.003981994059967936,5398,62004,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,55,rOG,10,5,2,0.0,0.0,-3.882100265894594e-07,-2.9359378652219088e-08,1,5,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,56,rOB,114,76,104,9.189125981456525e-10,-0.0028760108096569444,0.004387820414033718,-0.003673121844425794,6,524,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,57,rOE,56,52,71,9.188100821480916e-10,0.006318576338671338,3.9174979408637714e-10,-1.694666395890377e-10,3,3,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,58,rP,703,944,55,7.211806039676939e-10,-2.049505261345885e-05,0.0066192392747327,-0.01419294537860839,41180,6418,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,59,rPi,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,60,rPT,423,1244,38,8.828677647804049e-10,-0.0016748495487417367,-0.010752921307588462,-0.0041051916083601845,76074,159121,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,61,rPO,514,1430,75,9.065403205549595e-10,0.00019763737760656935,0.008401935544377919,,140801,66860,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,62,rPrT,444,946,30,6.311733622329116e-10,-0.005006219474807649,-0.021202867418245536,-0.0031065396212039023,133865,185047,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,63,rR,0,0,0,,,,,0,0,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,64,rSP,614,1140,105,9.291782182519417e-10,-0.0007695913818703507,-0.0022085665495317187,-0.0016056656917991868,4186,304,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,65,rTeO,6402,44890,52,7.377621992605537e-10,-0.00018356373294881878,-0.02121363993488676,-0.0036371169258184524,679099,1402893,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,66,rTh,1123,4306,23,8.303485862861706e-10,0.0029429462845132395,-0.011295447568279878,-0.002722484486155008,175423,258400,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,67,rTL,100,85,133,9.067257554915975e-10,0.002683366387410918,-0.03222718892112049,-0.017220036468830482,5092,2300,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,68,rTS,98,50,90,8.875230269775786e-10,-0.0018105908268064687,,,4183,2264,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,69,rTG,3,0,0,,,1.131226397052235e-14,0.0,1,1,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,70,rVR,79,104,57,9.154847168232999e-10,-0.0012744737189294224,-0.007091666196641921,-0.006959411378154676,3026,259,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
16,71,rNX,618,7751,18,5.045538509111029e-10,-0.0001616871121991977,-0.017303047663416095,0.011164486805084351,64482,161825,10790078,49001,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_16_data_cellular_synapse_sc_100_data.pkl
17,0,MON,814,16683,18,9.344273317191877e-10,0.0033663020143225504,-0.008378502587856539,-0.006536369748290033,243318,87638,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,1,Cb,2094,14423,17,4.404326528844183e-10,-0.0005156206186823287,-0.012144476443523492,-0.002472095967415287,223088,143207,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,2,MOS1,1271,47397,14,5.35810103867404e-10,0.0025451172839991722,-0.00966398907144328,0.006357319874796527,360346,521756,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,3,MOS2,373,1060,14,2.4808384361605425e-10,-0.005098301789115459,-0.007451595955419371,0.012453737342625292,137886,167815,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,4,MOS3,1049,10001,11,2.4607411923457267e-10,0.004349347813239379,-0.0164283968292685,0.003056929562950304,498737,93138,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,5,MOS4,897,3117,7,5.601897270898304e-10,-0.003610777825872022,-0.00661624639356106,-7.690905813514227e-05,203540,64209,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,6,MOS5,997,11275,95,9.550038702592076e-10,-0.0021909827122061423,-0.007679932603114812,-0.00027072245654742236,227383,96092,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,7,IPN,99,172,14,6.184632491680175e-10,-0.004998979699463082,-0.024043611990443546,0.003998151101089012,4016,12372,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,8,IO,42,53,46,7.939975689666893e-10,-0.008070524253720757,-0.00016583614354141155,-0.0016426354559304216,7,390,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,9,Hc,22,13,58,7.752816606282617e-10,0.014487791830510365,-0.007851043386890515,0.0011328275812671736,479,766,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,10,Ra,308,686,20,8.565494950066925e-10,0.0005691646399339876,-0.014827050311589431,0.008608018428023119,38379,114751,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,11,T,1187,5882,50,7.015543529691483e-10,0.0036009263101703243,-0.019808432712775506,-0.003823165344790015,765597,244674,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,12,aRF,360,809,23,4.414569045608449e-10,-0.0019392965241212306,-0.01617492249517037,0.0008244245873031935,137274,103929,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,13,imRF,427,1432,46,9.746128355944158e-10,-0.0006102315082156911,-0.025922748593630706,0.0025686940998444446,87790,148788,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,14,pRF,659,2412,61,9.088707284589098e-10,-0.0004803306315998375,-0.015475785769079554,0.006413770909065186,109483,520437,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,15,GG,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,16,Hb,420,1233,25,6.958378929528153e-10,-0.0003883854855635366,0.0238138945209611,-0.0001451404465394256,8956,10,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,17,Hi,242,291,27,9.808889295935548e-10,0.000799213844822962,-0.02232131700228401,-0.002817891391162547,20572,5956,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,18,HR,65,59,125,9.617452590124364e-10,0.003695751884721981,-0.007426730634518175,-0.002270517320793775,16616,28902,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,19,OG,12,3,30,9.313225746154785e-10,-0.03451779684169307,0.0009948208168121327,2.7371585285395876e-05,25,1,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,20,OB,213,280,101,8.799419953189131e-10,-0.0003107168536574026,-0.00010474951372773992,-0.00017826417644326608,36,29,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,21,OE,56,38,133,9.310587628515158e-10,0.0002727434417292609,3.353597162466675e-41,-5.903361985157811e-05,2,3,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,22,P,859,1258,118,9.851199578429971e-10,0.0021356946738101067,0.0017029381473925654,-0.026637602691271838,9091,3225,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,23,Pi,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,24,PT,320,757,34,9.923353745774926e-10,0.0021780983167804325,-0.010292665415044266,-0.0029069604277006168,60070,141944,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,25,PO,558,1502,13,1.4865403432251804e-10,0.0018265202067230596,0.006915763393077743,0.0041861005993259984,100183,51194,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,26,PrT,384,1221,16,5.750953364568845e-10,-0.008587450881533574,-0.02143602185618465,-0.00018608972028983395,97436,150674,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,27,R,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,28,SP,804,2068,110,8.941904870682848e-10,0.0005428769508382571,-7.66211532735504e-05,-0.02242415162740046,18850,3329,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,29,TeO,7904,99648,13,9.021320824885424e-10,0.00014756776674527212,-0.011851979349564374,-0.002531538923418073,1093100,1016585,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,30,Th,764,1368,89,8.597098263611902e-10,-0.0036108260754933313,-0.021373569244169787,0.002602651086232419,52161,150616,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,31,TL,97,86,81,8.922948847308171e-10,0.0010918811284413923,-0.037704504655524405,-0.009044710280451985,7612,796,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,32,TS,353,789,39,6.532408709544004e-10,0.000811206177969374,-0.013308404003171641,-0.009651990460176901,45683,47876,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,33,TG,25,14,73,8.492293190135851e-10,-0.0029852246163723705,0.027760805659768226,-0.01500648380341892,269,87,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,34,VR,120,299,28,6.274931810831486e-10,-0.001722288710020339,9.397905106042121e-05,0.027685223591038213,1642,257,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,35,NX,289,1518,27,9.849756258985228e-10,-0.00038007174390350835,-0.0027034597188990137,0.008561384545755378,61852,66987,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,36,rMON,960,14206,13,3.1812841189259417e-10,-0.007015686228927514,-0.009416652761835589,-0.00046891651263722785,223980,132749,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,37,rCb,2225,19105,30,7.156383720095211e-10,-0.001427709545287466,-0.014786911542643413,0.00043319318697966245,190343,207840,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,38,rMOS1,1381,61628,15,6.276873124153724e-10,0.003497383693196078,-0.010428453164085125,0.005964929710707384,332250,590184,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,39,rMOS2,388,1435,15,2.8845219604852233e-10,0.0006684563105738811,-0.0015124441446586175,0.0094613710600982,43331,207948,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,40,rMOS3,1340,13932,55,9.092932323306246e-10,0.008518086140786595,-0.01805216672163404,-0.007597221940265504,623852,199552,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,41,rMOS4,1159,5462,30,5.956699148252948e-10,0.0026652553663761036,-0.011036171785880436,-0.00027301720809166057,258955,73582,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,42,rMOS5,1456,31237,12,8.308474094936694e-10,0.005416594589229895,-0.008224076242715431,0.001612147217649862,391666,122757,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,43,rIPN,132,348,20,7.101275460035892e-10,-0.011695809179649982,-0.026134538628760168,0.004720760425974782,8080,12546,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,44,rIO,6,4,20,5.735943981584883e-10,-0.12200846790794379,0.0,-2.97250938198205e-71,3,3,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,45,rHc,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,46,rRa,224,460,45,7.847080663074546e-10,-0.0019322503277982384,-0.020403397479775123,0.005794324407442397,29266,84011,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,47,rT,1185,7817,68,9.611014344519682e-10,0.0014262920254422445,-0.02444177348681704,-0.002066818875826991,603925,307022,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,48,raRF,228,206,77,8.146817065150996e-10,-0.0006679910617304422,-0.02020323345750563,-0.006045513267040504,47814,44619,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,49,rimRF,298,1319,21,6.526021826927872e-10,0.006771490022077095,-0.028576080239707743,0.0024611991195430945,63708,133338,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,50,rpRF,560,3181,24,8.390296066146464e-10,-0.007754626239710623,-0.0070983116274345994,0.008197960518728137,71398,456953,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,51,rGG,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,52,rHb,349,537,75,9.57561799512192e-10,-0.0005955244154647494,0.0019619689479200035,1.8146975249186552e-05,6766,31,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,53,rHi,240,243,19,6.610424089260625e-10,0.005008224390511722,-0.0008173009333734644,0.0029925066861990457,10460,8479,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,54,rHR,62,53,30,6.96135572505088e-10,-0.03290467548073463,-0.018369024903857546,-0.001205353438943144,4266,41724,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,55,rOG,23,10,74,8.058977943932532e-10,-2.6767438507259495e-11,-0.0002857952265054975,-0.001714903793062406,6,1,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,56,rOB,129,87,72,9.090349449593821e-10,-0.003991952052090949,2.1951683058829708e-07,-0.0028243916483958733,7,338,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,57,rOE,84,73,259,9.92820357368906e-10,0.005879242831356938,0.3661236767414836,-0.165397484978872,5,3,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,58,rP,1036,1650,116,9.202223984867411e-10,-0.00044695649902977847,0.00541063056368861,-0.007327568831498508,35952,10494,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,59,rPi,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,60,rPT,350,891,15,9.465284852698137e-10,-0.0027433916810526682,-0.01365380240377956,-0.0027287950493053836,53480,97008,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,61,rPO,530,1439,105,8.609596397985429e-10,-0.00030960099202977467,0.006898505743907584,0.0027682995898966945,118748,72086,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,62,rPrT,507,976,23,8.488738427089118e-10,-0.007009857878609691,-0.022327754668835683,-0.0009853648315283263,118334,154185,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,63,rR,0,0,0,,,,,0,0,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,64,rSP,789,2408,55,8.096362873237465e-10,0.00012950852827457732,-0.004286610333314937,-0.0023470415803456823,4696,493,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
17,65,rTeO,7951,57426,55,9.423651086792356e-10,-0.0003711206427232471,-0.021891390846920347,-0.0031434679394961385,716301,1555533,9214644,49585,300,1e-09,/remotenas2/remotedata/share/zebrafish/figure_code/two_column_figure/fcv_postdca_raw_recompute/data/zebrafish/sc/original_raw_data/subject_17_data_cellular_synapse_sc_100_data.pkl
